hour,pv_generation_kw
1638,0.0
1639,0.0
1640,9.132269746572993
1641,18.6879390139471
1642,23.12278129249058
1643,30.97799239644367
1644,37.62528362062016
1645,35.74595302137912
1646,35.11657948689549
1647,30.090325756528546
1648,25.55134036294797
1649,18.928885526238375
1650,9.009280999371322
1651,4.347433287232139e-15
1652,0.0
1653,0.0
1654,0.0
1655,0.0
1656,0.0
1657,0.0
1658,0.0
1659,0.0
1660,0.0
1661,0.0
1662,0.0
1663,0.0
1664,11.090971639587657
1665,13.591160088167943
1666,28.827935080447787
1667,34.41591466639629
1668,33.35025890554962
1669,39.711650449860834
1670,39.23369923347263
1671,30.591917929900347
1672,25.32375623210935
1673,18.020116339127014
1674,10.806298052501607
1675,5.041911169298999e-15
1676,0.0
1677,0.0
1678,0.0
1679,0.0
1680,0.0
1681,0.0
1682,0.0
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,0.0
1688,9.927570166778809
1689,19.366036304070047
1690,22.923441735913187
1691,33.23753876615524
1692,37.19707488659752
1693,35.505840743885784
1694,36.24478446983545
1695,29.801014856433632
1696,25.34409738461432
1697,16.578811336489913
1698,9.72336212958273
1699,4.569632080946923e-15
1700,0.0
1701,0.0
1702,0.0
1703,0.0
1704,0.0
1705,0.0
1706,0.0
1707,0.0
1708,0.0
1709,0.0
1710,0.0
1711,0.0
1712,10.68887378420327
1713,16.825433606454865
1714,24.12181143207689
1715,31.132933177930916
1716,34.316213500158675
1717,36.005456632317426
1718,33.51138181894808
1719,32.20918824843492
1720,26.44968339198211
1721,20.145056636891937
1722,9.477404900969384
1723,4.534147048713219e-15
1724,0.0
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
1732,0.0
1733,0.0
1734,0.0
1735,0.0
1736,7.88334851204802
1737,20.9521960969855
1738,24.376100736163956
1739,35.34938204600551
1740,31.19392566154812
1741,39.773873568896455
1742,37.4226968472578
1743,35.239754829192016
1744,25.1486204245565
1745,18.86749483609011
1746,10.807826142730635
1747,4.600143344554499e-15
1748,0.0
1749,0.0
1750,0.0
1751,0.0
1752,0.0
1753,0.0
1754,0.0
1755,0.0
1756,0.0
1757,0.0
1758,0.0
1759,0.0
1760,8.527514650905072
1761,16.563937423747706
1762,29.678146474928646
1763,31.62466085758636
1764,32.97653524972101
1765,33.51349593846268
1766,40.937652357257925
1767,34.92363584473264
1768,25.397825625720824
1769,17.077576110072435
1770,9.441490139259512
1771,4.246337587827872e-15
1772,0.0
1773,0.0
1774,0.0
1775,0.0
1776,0.0
1777,0.0
1778,0.0
1779,0.0
1780,0.0
1781,0.0
1782,0.0
1783,0.0
1784,10.137770962326776
1785,18.230706760523244
1786,23.62317668823876
1787,31.71408714506549
1788,32.21630897053697
1789,37.91509865670074
1790,37.70037896622116
1791,31.28316672505277
1792,22.72824540136806
1793,19.36407462967136
1794,10.138772766053584
1795,4.646664194688653e-15
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,0.0
1807,0.0
1808,10.2163749645006
1809,17.35139985875888
1810,24.239338984082142
1811,30.236337516745863
1812,31.663240853033173
1813,33.83910617411555
1814,32.38437828006514
1815,35.517233942859185
1816,28.053375609177607
1817,17.456197228857455
1818,9.974922502377348
1819,4.57943901240034e-15
1820,0.0
1821,0.0
1822,0.0
1823,0.0
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,0.0
1830,0.0
1831,0.0
1832,9.411646122462342
1833,18.33220451326459
1834,25.562245623463113
1835,28.859281415475362
1836,35.91587248671458
1837,39.34929978646771
1838,34.474092922964594
1839,29.48093056758505
1840,29.244739874880786
1841,18.00793837571425
1842,9.40890219519828
1843,4.134379462731849e-15
1844,0.0
1845,0.0
1846,0.0
1847,0.0
1848,0.0
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,0.0
1854,0.0
1855,0.0
1856,9.374560285998474
1857,16.79772650672478
1858,26.998664613612608
1859,36.457547558047395
1860,32.30065036894564
1861,30.82385617764414
1862,36.87732539965808
1863,32.95235811474076
1864,23.80996409883096
1865,18.03880749661529
1866,9.346239295859828
1867,4.721553354930911e-15
1868,0.0
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1873,0.0
1874,0.0
1875,0.0
1876,0.0
1877,0.0
1878,0.0
1879,0.0
1880,9.534567080658148
1881,17.416835396072496
1882,26.377578653006978
1883,32.097460710837055
1884,37.40563987393031
1885,38.54955947081132
1886,39.640342266906515
1887,32.33730438336617
1888,27.297208678584113
1889,18.603146103437627
1890,10.102543396593173
1891,4.4205184649665134e-15
1892,0.0
1893,0.0
1894,0.0
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.0
1902,0.0
1903,0.0
1904,8.930969199749654
1905,17.72545703334186
1906,26.26751579450409
1907,33.31487134130074
1908,34.11080894138718
1909,39.26514072448372
1910,39.84873160777855
1911,31.19442016646973
1912,25.67776887763686
1913,17.804263107268902
1914,10.167763703504459
1915,4.430799879061244e-15
1916,0.0
1917,0.0
1918,0.0
1919,0.0
1920,0.0
1921,0.0
1922,0.0
1923,0.0
1924,0.0
1925,0.0
1926,0.0
1927,0.0
1928,9.230002032503892
1929,18.774775382916946
1930,29.26029957549038
1931,29.98894916489048
1932,35.854382460450914
1933,40.845279171075525
1934,32.10603502818928
1935,35.11140153649277
1936,23.86015217729638
1937,18.928983350330565
1938,9.991826108649144
1939,4.285886378593881e-15
1940,0.0
1941,0.0
1942,0.0
1943,0.0
1944,0.0
1945,0.0
1946,0.0
1947,0.0
1948,0.0
1949,0.0
1950,0.0
1951,0.0
1952,9.261147378452415
1953,18.794163031835993
1954,25.984181251880823
1955,29.138354802106893
1956,35.82847022386743
1957,34.07020005323015
1958,34.81390791995585
1959,30.712484510937347
1960,25.45666160254934
1961,18.573016004975592
1962,9.822104106556083
1963,4.480972630221758e-15
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,8.956334130670944
1977,19.0500978389262
1978,25.11335827744037
1979,30.855011494852494
1980,39.04027636225748
1981,41.30910080146012
1982,35.773872091209114
1983,34.87692999711013
1984,25.93635611521059
1985,17.526786713714685
1986,9.693400769118417
1987,4.667523250245648e-15
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.0
1998,0.0
1999,0.0
2000,9.8053149625192
2001,18.426158375496094
2002,22.43248054135327
2003,26.86001713046767
2004,40.058144623367184
2005,39.82413906381185
2006,39.931654216194694
2007,31.703296592606588
2008,26.435366483695677
2009,17.1094134372672
2010,10.254242990674367
2011,4.218310169779811e-15
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,0.0
2022,0.0
2023,0.0
2024,8.944626344295452
2025,19.374831372719573
2026,27.63254934212308
2027,29.19982863528251
2028,38.35724173761871
2029,32.966337607656115
2030,33.27286964464744
2031,31.227918541999202
2032,27.243343103011508
2033,15.132501121525454
2034,8.979699123659797
2035,4.130148942131303e-15
2036,0.0
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,0.0
2043,0.0
2044,0.0
2045,0.0
2046,0.0
2047,0.0
2048,8.264383302967573
2049,20.821445897212254
2050,27.722151754218274
2051,30.302913417496615
2052,35.94766030390245
2053,38.1312369892748
2054,35.11360626446423
2055,31.945577497793575
2056,25.65119828584976
2057,19.21726815762097
2058,9.53169655709052
2059,4.607276285064783e-15
2060,0.0
2061,0.0
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,0.0
2070,0.0
2071,0.0
2072,10.010702980182426
2073,19.334330699863195
2074,26.989279015202957
2075,27.357618412518597
2076,34.12717007772502
2077,40.09591543362669
2078,39.34232342551175
2079,30.280193611113813
2080,25.993933104684903
2081,18.046205700089693
2082,8.887960153309015
2083,4.356359025743923e-15
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,0.0
2092,0.0
2093,0.0
2094,0.0
2095,0.0
2096,9.203816314461152
2097,17.753900436447164
2098,27.7300929111027
2099,30.31076212346589
2100,34.86643917721382
2101,34.28830471966646
2102,31.986166487340356
2103,35.500849022525976
2104,25.48630707659111
2105,19.37701750896654
2106,8.97957264114785
2107,4.1513626238147775e-15
2108,0.0
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,0.0
2119,0.0
2120,9.77719880690599
2121,16.00013523427088
2122,26.796713289418364
2123,29.41581541018041
2124,36.58991284168061
2125,39.71081820108709
2126,35.244230980608215
2127,30.18948146522452
2128,25.275738084850694
2129,16.7902163406962
2130,10.202921410521213
2131,4.384486079001391e-15
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,0.0
2138,0.0
2139,0.0
2140,0.0
2141,0.0
2142,0.0
2143,0.0
2144,9.933284249463984
2145,17.426468482476167
2146,26.277190119256062
2147,33.15997484142135
2148,36.02960428703165
2149,35.924177784308704
2150,38.222671004936565
2151,30.945350413169574
2152,28.49332532940505
2153,17.28663885650412
2154,9.159337125137212
2155,4.782082864007844e-15
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,0.0
2167,0.0
2168,10.974313095902994
2169,21.308756418901414
2170,25.45560517133145
2171,34.59561780268549
2172,31.596591414492327
2173,32.10000954178093
2174,31.102346311187535
2175,30.721549037574476
2176,22.70595163286198
2177,19.184401498015156
2178,9.899265436257332
2179,5.4190037842371194e-15
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,0.0
2191,0.0
2192,13.060025776764345
2193,23.572886061251587
2194,28.766399443623946
2195,38.827992991230175
2196,38.8011725304396
2197,42.309351535972915
2198,37.63109012556017
2199,32.50497383728245
2200,35.92837915378929
2201,22.403136923332056
2202,11.470694789722254
2203,5.24030504473089e-15
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,0.0
2215,0.0
2216,12.101656277328898
2217,22.091710012252374
2218,32.23226397012742
2219,31.700062934429187
2220,44.92288119216215
2221,40.50508298509162
2222,38.572252032832374
2223,39.949016754729364
2224,31.853505458852
2225,22.076326563196975
2226,10.897595043925433
2227,4.8309473717528196e-15
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,0.0
2239,0.0
2240,11.250985351505614
2241,22.536437140027385
2242,36.58410280002974
2243,42.00634935503608
2244,47.22515282356261
2245,46.9762945695629
2246,47.052661208906706
2247,36.75153830355802
2248,32.34146823371501
2249,24.351991006211385
2250,10.63256475712484
2251,5.3726698549394185e-15
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,0.0
2263,0.0
2264,10.649303705242167
2265,18.90865664038748
2266,32.96284589012377
2267,35.717609752611565
2268,41.71752294823523
2269,43.26427951195205
2270,47.40261769277057
2271,36.08249387538853
2272,34.63522830428097
2273,21.67210365898654
2274,13.778079078179587
2275,5.748365022771097e-15
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,0.0
2287,0.0
2288,11.632684000028426
2289,21.19244092712992
2290,30.680982818395723
2291,39.215501607295906
2292,45.0678590614917
2293,45.35808686272151
2294,38.86057259924669
2295,39.15405246770277
2296,32.23986749461149
2297,21.457072720982755
2298,11.604091124678755
2299,5.545230956695229e-15
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,0.0
2307,0.0
2308,0.0
2309,0.0
2310,0.0
2311,0.0
2312,10.543786727879832
2313,22.39096877849966
2314,32.14545436372821
2315,39.32065517977989
2316,41.91461052114004
2317,40.17638391284598
2318,46.63580674288393
2319,40.3871688638971
2320,34.06720873226509
2321,23.174807495613337
2322,11.54978056761129
2323,4.8055933398454356e-15
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.0
2336,11.34314405753728
2337,21.274878692053537
2338,32.77630555962053
2339,34.51474860283623
2340,37.177613379518604
2341,51.04297297669509
2342,40.275072836847016
2343,35.59927859650034
2344,36.50121939763313
2345,25.6973506874741
2346,10.553326691333632
2347,6.240889032813892e-15
2348,0.0
2349,0.0
2350,0.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,0.0
2359,0.0
2360,10.413003965627682
2361,21.750389186252413
2362,33.97262031546063
2363,30.586379601909496
2364,35.62818836744953
2365,43.0387256398432
2366,42.14353662314195
2367,39.743793991509584
2368,29.327020469216176
2369,22.3842933542786
2370,10.007978639774345
2371,6.018128603119653e-15
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,0.0
2383,0.0
2384,11.323136913194597
2385,21.11155336696874
2386,29.106247492780568
2387,38.26432450411855
2388,40.822640886143596
2389,36.789779173392006
2390,43.04070718094882
2391,40.909642204107826
2392,34.0903013834042
2393,21.88860895633458
2394,11.738543211407766
2395,5.613455523106879e-15
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,0.0
2408,11.927752585360853
2409,22.511477689204526
2410,29.779322407040663
2411,39.662887978391915
2412,36.73418271408549
2413,45.05935676314396
2414,41.6305769202098
2415,39.374661632295144
2416,31.311052625399938
2417,21.778692286501972
2418,10.794315506313621
2419,4.964446688190448e-15
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.0
2432,10.689759138523069
2433,20.81215461455612
2434,29.339963838668567
2435,38.34899300749492
2436,46.19614704735877
2437,41.917401635267304
2438,47.50768893063857
2439,39.28027062934491
2440,27.705668924110434
2441,22.167364984929147
2442,11.632661408912451
2443,5.6414705170146826e-15
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,0.0
2452,0.0
2453,0.0
2454,0.0
2455,0.0
2456,11.423087555807609
2457,21.924473852261904
2458,32.2048907633154
2459,33.292011393524064
2460,42.687036515267856
2461,49.555605834075195
2462,47.0632454548785
2463,34.719288350074144
2464,30.730305615018974
2465,18.342599904726466
2466,10.416750342966457
2467,5.3715013784848455e-15
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,0.0
2479,0.0
2480,12.882066608486939
2481,21.47468364718311
2482,29.395894519099336
2483,34.770778004535984
2484,42.951624571646974
2485,44.67588983869458
2486,40.50251329522202
2487,38.04796941810508
2488,29.041242041112113
2489,21.13645393574505
2490,10.30200373864728
2491,5.3627317931948164e-15
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.0
2501,0.0
2502,0.0
2503,0.0
2504,9.749689438322815
2505,21.542730019338705
2506,30.840133368601357
2507,39.56739248079843
2508,44.860617774266245
2509,43.43022070462381
2510,42.250445386762784
2511,39.96335667737061
2512,32.90453126563656
2513,19.179750825811837
2514,11.552141033046802
2515,5.735588410711647e-15
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,0.0
2527,0.0
2528,12.05051306842795
2529,24.473807465231246
2530,29.948686917389196
2531,34.24792070492414
2532,40.89094555392238
2533,44.72961984879868
2534,38.75869037810845
2535,34.267471475003326
2536,28.207315124971316
2537,22.190790656351957
2538,12.46975626115158
2539,4.757340481920836e-15
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,0.0
2550,0.0
2551,0.0
2552,11.062280447606929
2553,21.14248514794261
2554,29.46460540722379
2555,32.789504103237846
2556,44.22631313547696
2557,47.28589862577767
2558,40.84528108430564
2559,34.36961407182781
2560,31.538625591196197
2561,19.691486871101922
2562,11.735244640199593
2563,5.379300278637596e-15
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.0
2573,0.0
2574,0.0
2575,0.0
2576,11.905724795473215
2577,20.41807673751555
2578,31.961420731193588
2579,37.46131938673605
2580,46.22043054403011
2581,41.17741384178114
2582,36.64294799412341
2583,36.95032238214634
2584,25.051163133212622
2585,21.2521257316325
2586,12.588051756234227
2587,5.160590735595868e-15
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.0
2597,0.0
2598,0.0
2599,0.0
2600,11.82251465815837
2601,22.291496652423273
2602,29.820783121271177
2603,44.32003993674846
2604,42.83461598131666
2605,40.85853253662599
2606,35.44306578743771
2607,35.371643096153974
2608,29.220440363039874
2609,21.2345466680115
2610,11.745929750519439
2611,6.016962106991751e-15
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,0.0
2622,0.0
2623,0.0
2624,11.593080320516455
2625,23.551934606274948
2626,32.114146126617136
2627,42.209396309720745
2628,43.17169871668614
2629,46.16336447042356
2630,40.18882339626017
2631,39.71375803416222
2632,27.387189539865762
2633,22.49194491039566
2634,10.976585905046546
2635,4.9401732517627296e-15
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,0.0
2646,0.0
2647,0.0
2648,11.964576251753106
2649,23.26360927862488
2650,30.869366819534367
2651,39.272254497953696
2652,39.23199664824969
2653,49.39645316802085
2654,47.46428749994137
2655,34.798822571554695
2656,29.69957137631569
2657,23.358419308138362
2658,11.318699356354893
2659,5.124886485540711e-15
2660,0.0
2661,0.0
2662,0.0
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,0.0
2668,0.0
2669,0.0
2670,0.0
2671,0.0
2672,12.437568192365946
2673,26.423959223411394
2674,33.61524588039314
2675,37.80602979004568
2676,41.20972396637676
2677,35.2717659825922
2678,39.17251735630673
2679,35.89721322981329
2680,32.25938712197992
2681,19.54690235013211
2682,11.173740525071327
2683,5.462731962181267e-15
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,0.0
2694,0.0
2695,0.0
2696,12.475237716888811
2697,20.318030911529164
2698,25.84003784824171
2699,42.28257428080571
2700,43.122285177393614
2701,41.258351981020844
2702,44.17047347182051
2703,41.4812456367796
2704,28.394811772052034
2705,22.342858558587498
2706,11.01671808947641
2707,5.655805849905119e-15
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,0.0
2716,0.0
2717,0.0
2718,0.0
2719,0.0
2720,10.948721991394182
2721,21.06722666867175
2722,29.496306784346967
2723,38.88128435018667
2724,42.35788103726397
2725,43.02500088281867
2726,35.25179796755707
2727,38.3809626348227
2728,29.418499998908
2729,23.50963165384653
2730,10.705178224873622
2731,5.068434245373762e-15
2732,0.0
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,0.0
2738,0.0
2739,0.0
2740,0.0
2741,0.0
2742,0.0
2743,0.0
2744,12.023945883796907
2745,22.43514480323445
2746,33.95310461560805
2747,41.70445908586976
2748,45.33788967449746
2749,46.02435623382691
2750,47.3573052367818
2751,44.23657432093238
2752,32.24833124768661
2753,21.149764278016487
2754,10.087764012732968
2755,4.880810733304464e-15
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.0
2765,0.0
2766,0.0
2767,0.0
2768,10.797390366638114
2769,22.023254753489045
2770,30.946727891099155
2771,41.84970944760855
2772,44.25761835476338
2773,45.87105718097925
2774,50.99337217141292
2775,35.9081258896761
2776,28.353023071272876
2777,19.39225586781733
2778,10.336872248110133
2779,6.462792557691161e-15
2780,0.0
2781,0.0
2782,0.0
2783,0.0
2784,0.0
2785,0.0
2786,0.0
2787,0.0
2788,0.0
2789,0.0
2790,0.0
2791,0.0
2792,10.892348684950102
2793,23.99920452756143
2794,27.61743656578881
2795,37.17155097519779
2796,47.04956375506588
2797,50.715173929043075
2798,41.087009293775644
2799,34.066634428360324
2800,30.246661375981855
2801,22.660420474766784
2802,10.746307808675006
2803,4.830409461260226e-15
2804,0.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.0
2813,0.0
2814,0.0
2815,0.0
2816,12.515241162916087
2817,22.797376206173716
2818,26.254174947845843
2819,39.178728848916755
2820,45.889703897421114
2821,47.174113416876
2822,43.545783240617475
2823,41.117357992536355
2824,30.866152078386996
2825,22.513278923760062
2826,11.000271378391371
2827,5.136896007353525e-15
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,0.0
2838,0.0
2839,0.0
2840,11.390316991642681
2841,20.53474831148419
2842,33.1909239606475
2843,38.02340238221584
2844,44.418584017377285
2845,42.56455097533679
2846,41.27003950627863
2847,38.09104692699943
2848,33.03772423585935
2849,20.127432935335246
2850,12.121316238702262
2851,5.972622972630383e-15
2852,0.0
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,0.0
2858,0.0
2859,0.0
2860,0.0
2861,0.0
2862,0.0
2863,0.0
2864,12.005536687184728
2865,24.38596883609766
2866,25.988314218517733
2867,40.88979709982072
2868,46.972819920753
2869,45.83536609309439
2870,44.136380651162
2871,42.0422499061316
2872,32.911734297646426
2873,22.209747314777758
2874,10.495225246267527
2875,5.393957394112578e-15
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,0.0
2885,0.0
2886,0.0
2887,0.0
2888,10.423323374060532
2889,22.36555549523961
2890,32.36645936225624
2891,39.75626429872106
2892,45.68919619120403
2893,43.81387520654901
2894,39.629899981744586
2895,39.01029009353504
2896,29.98360824032019
2897,22.138944866296143
2898,11.268085578977777
2899,6.024313300890418e-15
2900,0.0
2901,0.0
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,0.0
2909,0.0
2910,0.0
2911,0.0
2912,12.40360909654937
2913,27.31610930548133
2914,29.983941198869775
2915,45.558369075910896
2916,52.36217092234043
2917,50.65885634351931
2918,48.36131921968874
2919,44.62606161664804
2920,33.03146437438869
2921,25.657864299319417
2922,13.519377865292777
2923,6.015136658674519e-15
2924,0.0
2925,0.0
2926,0.0
2927,0.0
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,0.0
2933,0.0
2934,0.0
2935,0.0
2936,13.059252978700783
2937,25.845381759603278
2938,41.74834298334159
2939,40.11577120188715
2940,48.4323079786968
2941,49.232403519275394
2942,50.829268565891134
2943,46.94492374571469
2944,36.92936806660429
2945,23.58347047536227
2946,14.748780571016892
2947,6.942602543943457e-15
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,0.0
2956,0.0
2957,0.0
2958,0.0
2959,0.0
2960,13.946618535844006
2961,23.644018534937636
2962,35.01830825412152
2963,40.783145611476705
2964,48.886919456062884
2965,53.543013249928535
2966,52.14620707845213
2967,44.95606615798289
2968,37.67354427873361
2969,24.033446716027772
2970,13.212051245170892
2971,5.949057823792131e-15
2972,0.0
2973,0.0
2974,0.0
2975,0.0
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,0.0
2981,0.0
2982,0.0
2983,0.0
2984,14.859833803966337
2985,27.938555219871667
2986,34.09740436178006
2987,41.39360271457612
2988,51.56350022217416
2989,52.85954255355655
2990,49.66307738280411
2991,42.95590598391595
2992,34.49578007335637
2993,27.41838779151834
2994,13.977195773196836
2995,6.703568425255438e-15
2996,0.0
2997,0.0
2998,0.0
2999,0.0
3000,0.0
3001,0.0
3002,0.0
3003,0.0
3004,0.0
3005,0.0
3006,0.0
3007,0.0
3008,11.021769343235286
3009,21.994541661861483
3010,36.95542219792563
3011,47.213833188870765
3012,45.82088731844406
3013,42.91802377308449
3014,50.32668598122354
3015,46.66727079898402
3016,31.83138300016567
3017,29.028968973392775
3018,14.187617889480567
3019,6.14594551479299e-15
3020,0.0
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,0.0
3029,0.0
3030,0.0
3031,0.0
3032,13.603633257611865
3033,24.027847443599843
3034,36.86248744502895
3035,47.589592622501804
3036,51.22775628702834
3037,48.63705298873631
3038,51.56334308931577
3039,42.319375297581
3040,37.296801339495474
3041,23.724501139554583
3042,12.83294125171102
3043,7.284832310895765e-15
3044,0.0
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,0.0
3053,0.0
3054,0.0
3055,0.0
3056,11.653085764354921
3057,28.45546245356692
3058,34.28099102309807
3059,48.38235409226846
3060,45.00841428751031
3061,54.35502921704881
3062,53.19538768514737
3063,43.34682820533542
3064,38.60603487697366
3065,26.39168899933781
3066,14.583525309589769
3067,6.544206956054057e-15
3068,0.0
3069,0.0
3070,0.0
3071,0.0
3072,0.0
3073,0.0
3074,0.0
3075,0.0
3076,0.0
3077,0.0
3078,0.0
3079,0.0
3080,15.666664865815088
3081,24.54326590117418
3082,30.131988286645772
3083,44.204942231700215
3084,46.03451204364353
3085,56.64398248192663
3086,47.17273169181859
3087,48.24348767346801
3088,32.12807350380575
3089,25.189687156432676
3090,13.042684923526279
3091,7.85583147466739e-15
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,0.0
3102,0.0
3103,0.0
3104,13.522974840050205
3105,29.376985822446873
3106,38.260096757048984
3107,41.79609335811431
3108,50.890357985270526
3109,46.46447088382576
3110,51.61077464341276
3111,47.17165729872575
3112,36.89766025330648
3113,22.41107738979419
3114,13.733449031308668
3115,6.371149438386646e-15
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,0.0
3126,0.0
3127,0.0
3128,13.46912329316221
3129,24.28639040270016
3130,36.07463428257747
3131,42.03755695414544
3132,54.40999550108075
3133,48.844728011939786
3134,48.47311159415978
3135,35.97831844492643
3136,38.03268294659331
3137,24.37940340168381
3138,14.676627536532955
3139,6.108845527706196e-15
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,0.0
3151,0.0
3152,13.985944878645391
3153,26.156155939703755
3154,40.002370555765225
3155,45.756158015240814
3156,53.82105019218455
3157,46.02533546854503
3158,51.56262618822916
3159,50.30446069481595
3160,36.70707535742002
3161,26.990927919067328
3162,14.102234468564054
3163,6.446983868110721e-15
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
