day,hour,pv_kw
54,16,1.2536208038237924
54,17,0.6842554696725607
54,18,0.4811853399018724
54,19,0.19775626492948856
54,20,0.05165299252004925
54,21,0.0
54,22,0.0
54,23,0.0
54,24,0.0
55,1,0.0
55,2,0.0
55,3,0.0
55,4,0.0
55,5,0.0
55,6,0.0
55,7,0.057389905156953726
55,8,0.23023883470176185
55,9,0.43743079474574453
55,10,0.7933636059449284
55,11,1.3209057158791293
55,12,1.634718277949778
55,13,1.610517687369091
55,14,1.5650750459180676
55,15,1.6068792704290904
55,16,1.1936641536349826
55,17,0.7740089535393538
55,18,0.47377876815640957
55,19,0.19698141467997907
55,20,0.05143674580715653
55,21,0.0
55,22,0.0
55,23,0.0
55,24,0.0
56,1,0.0
56,2,0.0
56,3,0.0
56,4,0.0
56,5,0.0
56,6,0.0
56,7,0.046057656446278766
56,8,0.19747124672082206
56,9,0.44516150418224276
56,10,0.952900791621995
56,11,1.2479187623843484
56,12,1.64239393015978
56,13,1.6182860948393385
56,14,2.0606867272295086
56,15,1.5558426721882987
56,16,1.2721643171138866
56,17,0.5750414496786921
56,18,0.4165460114884685
56,19,0.21133141799023628
56,20,0.04447158097631705
56,21,0.0
56,22,0.0
56,23,0.0
56,24,0.0
57,1,0.0
57,2,0.0
57,3,0.0
57,4,0.0
57,5,0.0
57,6,0.0
57,7,0.04884447096211384
57,8,0.22564158170936574
57,9,0.32439747413900627
57,10,0.8604358846617175
57,11,1.2139022299980549
57,12,1.7178006264511874
57,13,1.5723690581443666
57,14,2.195546363566012
57,15,1.3952021201180071
57,16,1.200385626302738
57,17,0.8913368951773635
57,18,0.5468006839607431
57,19,0.22657651094478248
57,20,0.05593834583877797
57,21,0.0
57,22,0.0
57,23,0.0
57,24,0.0
58,1,0.0
58,2,0.0
58,3,0.0
58,4,0.0
58,5,0.0
58,6,0.0
58,7,0.055561701078620684
58,8,0.25458769086399485
58,9,0.48663238987217605
58,10,0.6359852863622076
58,11,1.151734992769222
58,12,1.120935454106424
58,13,1.598097952210632
58,14,1.693754795352773
58,15,1.389242551969874
58,16,1.0598353329874484
58,17,0.8935061151609798
58,18,0.4415288239423724
58,19,0.18566647574510586
58,20,0.04679152074568749
58,21,0.0
58,22,0.0
58,23,0.0
58,24,0.0
59,1,0.0
59,2,0.0
59,3,0.0
59,4,0.0
59,5,0.0
59,6,0.0
59,7,0.05856134172012172
59,8,0.19217425179596137
59,9,0.47399204706574
59,10,0.78812855646296
59,11,1.3124524569562592
59,12,1.3710153413268573
59,13,1.5076095166481327
59,14,1.790692608317084
59,15,1.7465568876978703
59,16,1.2384169668781515
59,17,0.9292944071480467
59,18,0.5035919566444851
59,19,0.2128288294811662
59,20,0.04555359999458125
59,21,0.0
59,22,0.0
59,23,0.0
59,24,0.0
60,1,0.0
60,2,0.0
60,3,0.0
60,4,0.0
60,5,0.0
60,6,0.0
60,7,0.041333586207027276
60,8,0.2164748205039404
60,9,0.3993799807959623
60,10,0.7902221278277818
60,11,1.227451710971624
60,12,1.3933926585527234
60,13,1.4307243465520862
60,14,1.8077177282035979
60,15,1.556352865032862
60,16,1.1296354997222804
60,17,0.7491040511998905
60,18,0.4108808856085761
60,19,0.20556041529990235
60,20,0.05332625198003032
60,21,0.0
60,22,0.0
60,23,0.0
60,24,0.0
61,1,0.0
61,2,0.0
61,3,0.0
61,4,0.0
61,5,0.0
61,6,0.0
61,7,0.0885559817777375
61,8,0.33115540282629446
61,9,0.7555910473042539
61,10,1.459531595427746
61,11,2.1134170574502313
61,12,2.2060825478264645
61,13,3.2070303296651805
61,14,2.7627312663329
61,15,2.647910453978961
61,16,1.9287235838217986
61,17,1.3527273623062728
61,18,0.5823848269612746
61,19,0.2477101072000505
61,20,0.0828120231352324
61,21,0.0
61,22,0.0
61,23,0.0
61,24,0.0
62,1,0.0
62,2,0.0
62,3,0.0
62,4,0.0
62,5,0.0
62,6,0.0
62,7,0.0783688497119788
62,8,0.3041268163930437
62,9,0.8035355299836926
62,10,1.0934907909427847
62,11,2.2609606024819
62,12,2.5303488385238606
62,13,3.0959202867649767
62,14,2.605879848330932
62,15,2.562724354722752
62,16,1.7747124166019026
62,17,1.2179636685197521
62,18,0.5433007676529784
62,19,0.3303403272099399
62,20,0.08959819100059312
62,21,0.0
62,22,0.0
62,23,0.0
62,24,0.0
63,1,0.0
63,2,0.0
63,3,0.0
63,4,0.0
63,5,0.0
63,6,0.0
63,7,0.08355523280937747
63,8,0.3494089008101669
63,9,0.7290006639835058
63,10,1.3342623986063293
63,11,1.932299172105441
63,12,2.5489342528915366
63,13,3.0516677898736546
63,14,2.9485689566552913
63,15,2.619619488943629
63,16,1.7159144640225754
63,17,1.4123976569990326
63,18,0.6884544317536987
63,19,0.3351869403510524
63,20,0.082022271085784
63,21,0.0
63,22,0.0
63,23,0.0
63,24,0.0
64,1,0.0
64,2,0.0
64,3,0.0
64,4,0.0
64,5,0.0
64,6,0.0
64,7,0.07296926303088984
64,8,0.23931468772819384
64,9,0.8508303777580435
64,10,1.3225244444660442
64,11,1.9326296413976405
64,12,2.4826367670901193
64,13,2.7450632260980656
64,14,2.864782751870641
64,15,1.977087749669611
64,16,1.7712637971464669
64,17,1.3725851946165384
64,18,0.8245722256533099
64,19,0.25305142688011695
64,20,0.08715936789189574
64,21,0.0
64,22,0.0
64,23,0.0
64,24,0.0
65,1,0.0
65,2,0.0
65,3,0.0
65,4,0.0
65,5,0.0
65,6,0.0
65,7,0.09423088478201107
65,8,0.26037291044109306
65,9,0.7939826683683562
65,10,1.4239902936675395
65,11,1.8140162765630357
65,12,2.5916011574276165
65,13,2.45441444036707
65,14,2.933415376223106
65,15,2.3090335928691474
65,16,2.03218303299761
65,17,1.2195475715410484
65,18,0.6341832522087818
65,19,0.3652619686602123
65,20,0.08269926835093534
65,21,0.0
65,22,0.0
65,23,0.0
65,24,0.0
66,1,0.0
66,2,0.0
66,3,0.0
66,4,0.0
66,5,0.0
66,6,0.0
66,7,0.06446611787836393
66,8,0.3074687918510073
66,9,0.8421650629471221
66,10,1.3171964660004187
66,11,1.5624227040393681
66,12,2.0453237771069284
66,13,3.0164400925207424
66,14,3.070078302967495
66,15,2.693226516216064
66,16,2.035696408096104
66,17,1.2650684518132924
66,18,0.7538786061363195
66,19,0.3301505309579387
66,20,0.07658902942029558
66,21,0.0
66,22,0.0
66,23,0.0
66,24,0.0
67,1,0.0
67,2,0.0
67,3,0.0
67,4,0.0
67,5,0.0
67,6,0.0
67,7,0.07487603419189907
67,8,0.3764376325393997
67,9,0.6988795588582007
67,10,1.3279860272117203
67,11,1.741357449861991
67,12,2.707137144895895
67,13,2.850894296131181
67,14,3.0449060154495724
67,15,2.7197985118482895
67,16,1.4543505578906362
67,17,1.2110997038236475
67,18,0.6269778758415228
67,19,0.3052683085610615
67,20,0.08691434330027428
67,21,0.0
67,22,0.0
67,23,0.0
67,24,0.0
68,1,0.0
68,2,0.0
68,3,0.0
68,4,0.0
68,5,0.0
68,6,0.0
68,7,0.07919663710224321
68,8,0.31322151367884565
68,9,0.6939804222250449
68,10,1.1058773735302303
68,11,2.019507198034483
68,12,2.7977378608562136
68,13,2.453542054282787
68,14,2.55861912303947
68,15,1.9897632917119952
68,16,1.1895825704728933
68,17,1.3675556965246205
68,18,0.7215039740854357
68,19,0.3662817011857618
68,20,0.08167266832443096
68,21,0.0
68,22,0.0
68,23,0.0
68,24,0.0
69,1,0.0
69,2,0.0
69,3,0.0
69,4,0.0
69,5,0.0
69,6,0.0
69,7,0.07697102813221054
69,8,0.2872726828894782
69,9,0.7617313659279219
69,10,1.1683750514878974
69,11,1.7038726405380205
69,12,2.4281932341497856
69,13,2.9161922428878992
69,14,3.183613447390961
69,15,2.0765518463539316
69,16,1.7829466882348746
69,17,1.199591924255818
69,18,0.702482705526206
69,19,0.29620334622369726
69,20,0.07510810381189056
69,21,0.0
69,22,0.0
69,23,0.0
69,24,0.0
70,1,0.0
70,2,0.0
70,3,0.0
70,4,0.0
70,5,0.0
70,6,0.0
70,7,0.09402770209996852
70,8,0.3054393467990211
70,9,0.7410365938573653
70,10,1.181940178977186
70,11,1.9819024176304554
70,12,2.319471621695916
70,13,2.3892156358121976
70,14,2.748473674079566
70,15,2.730078001922724
70,16,1.7923810534665485
70,17,0.9746216404460651
70,18,0.7510348757970308
70,19,0.3645394802136618
70,20,0.08207309204982424
70,21,0.0
70,22,0.0
70,23,0.0
70,24,0.0
71,1,0.0
71,2,0.0
71,3,0.0
71,4,0.0
71,5,0.0
71,6,0.0
71,7,0.08965794510490424
71,8,0.3284880952305347
71,9,0.6704812111796686
71,10,1.3627302765663831
71,11,1.9012292057928066
71,12,2.5113236340678537
71,13,2.9585752685391737
71,14,2.809194000275711
71,15,2.2997292414668697
71,16,1.7622118129991204
71,17,1.365495152567018
71,18,0.8416636209289478
71,19,0.33229892922213844
71,20,0.08358978757412373
71,21,0.0
71,22,0.0
71,23,0.0
71,24,0.0
72,1,0.0
72,2,0.0
72,3,0.0
72,4,0.0
72,5,0.0
72,6,0.0
72,7,0.06628385384484067
72,8,0.2967011633914457
72,9,0.7348201963236382
72,10,1.1410592119455711
72,11,1.9207949579890604
72,12,2.682303873642053
72,13,2.5890809195738678
72,14,2.926465278007215
72,15,2.4415999666847665
72,16,1.917725876188225
72,17,1.0793452557127823
72,18,0.6819084376264165
72,19,0.3519608228674765
72,20,0.07925070188662524
72,21,0.0
72,22,0.0
72,23,0.0
72,24,0.0
73,1,0.0
73,2,0.0
73,3,0.0
73,4,0.0
73,5,0.0
73,6,0.0
73,7,0.07906166661172306
73,8,0.33715917330768086
73,9,0.7004415993165277
73,10,1.4440415833307823
73,11,1.9813894185952368
73,12,2.296696086571751
73,13,1.96520861986817
73,14,2.4230080294173497
73,15,2.294111232712256
73,16,2.0793468399066564
73,17,1.1994212185569713
73,18,0.7516044179319679
73,19,0.27953264004110095
73,20,0.09192277844568833
73,21,0.0
73,22,0.0
73,23,0.0
73,24,0.0
74,1,0.0
74,2,0.0
74,3,0.0
74,4,0.0
74,5,0.0
74,6,0.0
74,7,0.08471383055211824
74,8,0.2679055524944133
74,9,0.6652587080760882
74,10,1.4085422267680272
74,11,1.9025535632365682
74,12,2.7618845790005335
74,13,2.8108251642464324
74,14,2.7337463962508775
74,15,2.532291876297278
74,16,1.8222234313549228
74,17,1.2057726002937237
74,18,0.6021759221315816
74,19,0.2846858634543282
74,20,0.0918309892689899
74,21,0.0
74,22,0.0
74,23,0.0
74,24,0.0
75,1,0.0
75,2,0.0
75,3,0.0
75,4,0.0
75,5,0.0
75,6,0.0
75,7,0.07789315540864447
75,8,0.28483970739923226
75,9,0.7992581032437589
75,10,1.244482380905686
75,11,1.865580164679944
75,12,2.483888074318313
75,13,2.656661012572776
75,14,2.941802647966607
75,15,2.19961894507728
75,16,1.850739210676339
75,17,0.9955558813230627
75,18,0.6720053707527233
75,19,0.2813579108310766
75,20,0.08046503832601803
75,21,0.0
75,22,0.0
75,23,0.0
75,24,0.0
76,1,0.0
76,2,0.0
76,3,0.0
76,4,0.0
76,5,0.0
76,6,0.0
76,7,0.08691392427933578
76,8,0.31934725915202905
76,9,0.6706447918505519
76,10,1.440048955999466
76,11,2.158428788816638
76,12,2.2595614084430258
76,13,2.8096103843706532
76,14,2.6770678634531646
76,15,2.8117497717719293
76,16,1.841769286631155
76,17,1.3778519984053286
76,18,0.6661532141124343
76,19,0.31350682001482194
76,20,0.08203495059308084
76,21,0.0
76,22,0.0
76,23,0.0
76,24,0.0
77,1,0.0
77,2,0.0
77,3,0.0
77,4,0.0
77,5,0.0
77,6,0.0
77,7,0.09076019755741724
77,8,0.32302647369044923
77,9,0.6063857396197262
77,10,1.204424977233724
77,11,1.786148351885261
77,12,2.6694554519534672
77,13,2.438534482758366
77,14,2.228494372581987
77,15,2.282125465221864
77,16,2.1134777267828184
77,17,1.4724033858433736
77,18,0.765678838986656
77,19,0.2950529862716313
77,20,0.08286497286657918
77,21,0.0
77,22,0.0
77,23,0.0
77,24,0.0
78,1,0.0
78,2,0.0
78,3,0.0
78,4,0.0
78,5,0.0
78,6,0.0
78,7,0.08846904254988613
78,8,0.26772027498480105
78,9,0.7760576549827454
78,10,1.3794766629130901
78,11,1.8709655713334334
78,12,1.9501501151759706
78,13,2.8435379200210615
78,14,3.5351553588350497
78,15,2.2125660838898815
78,16,1.8461230277209468
78,17,1.203834771822624
78,18,0.7971862946612702
78,19,0.3317663881219762
78,20,0.08045688000895193
78,21,0.0
78,22,0.0
78,23,0.0
78,24,0.0
79,1,0.0
79,2,0.0
79,3,0.0
79,4,0.0
79,5,0.0
79,6,0.0
79,7,0.07248701669358855
79,8,0.29500170900318257
79,9,0.7765557173661266
79,10,1.4090194422918634
79,11,2.1046228607409585
79,12,2.569335650549654
79,13,2.4335357853670576
79,14,2.9384792304728813
79,15,1.964948216785174
79,16,1.9895849381838726
79,17,1.10812932111167
79,18,0.7046777675728987
79,19,0.3607283009458029
79,20,0.07420103395871235
79,21,0.0
79,22,0.0
79,23,0.0
79,24,0.0
80,1,0.0
80,2,0.0
80,3,0.0
80,4,0.0
80,5,0.0
80,6,0.0
80,7,0.06930531074872552
80,8,0.36911093821970326
80,9,0.745441934391852
80,10,1.3065309577666488
80,11,1.6482902876653458
80,12,2.701883358814808
80,13,2.789181389480782
80,14,2.8983417388283654
80,15,2.2274667173514007
80,16,1.5550135733093788
80,17,1.5827299049517396
80,18,0.6462700163422449
80,19,0.3359198969689985
80,20,0.07896880731388879
80,21,0.0
80,22,0.0
80,23,0.0
80,24,0.0
81,1,0.0
81,2,0.0
81,3,0.0
81,4,0.0
81,5,0.0
81,6,0.0
81,7,0.06932465734846592
81,8,0.32319167767536483
81,9,0.6870880798789079
81,10,1.253109881182737
81,11,1.8202112425740964
81,12,2.093219488914775
81,13,2.749068832568106
81,14,3.3142886922211137
81,15,2.6078464758541875
81,16,1.9723304630093577
81,17,0.8925034063901949
81,18,0.8147843801946401
81,19,0.3001413561446567
81,20,0.0744308231456233
81,21,0.0
81,22,0.0
81,23,0.0
81,24,0.0
82,1,0.0
82,2,0.0
82,3,0.0
82,4,0.0
82,5,0.0
82,6,0.0
82,7,0.09265860542072887
82,8,0.3046576064187204
82,9,0.660641274262127
82,10,1.4307752504876543
82,11,1.9122513234698084
82,12,2.2509011365561364
82,13,2.318197065235557
82,14,2.9702608706101996
82,15,2.3970994146419127
82,16,1.6310445371041695
82,17,1.1400829581936567
82,18,0.7257600274105104
82,19,0.32437479466474944
82,20,0.08000908274856225
82,21,0.0
82,22,0.0
82,23,0.0
82,24,0.0
83,1,0.0
83,2,0.0
83,3,0.0
83,4,0.0
83,5,0.0
83,6,0.0
83,7,0.08199351233086895
83,8,0.3239226550470164
83,9,0.7368578699945741
83,10,1.4205511356438327
83,11,1.9597451004533526
83,12,2.12835789025119
83,13,2.1808796870683045
83,14,3.0027733915063757
83,15,2.061203557291645
83,16,1.9103396459685207
83,17,1.1937565971455293
83,18,0.7105021887184869
83,19,0.27506503367196544
83,20,0.06919294574353461
83,21,0.0
83,22,0.0
83,23,0.0
83,24,0.0
84,1,0.0
84,2,0.0
84,3,0.0
84,4,0.0
84,5,0.0
84,6,0.0
84,7,0.08629708423275513
84,8,0.2992436188209483
84,9,0.6073535946057176
84,10,1.1476755693808496
84,11,2.053757571514818
84,12,2.4032452940738422
84,13,2.4100358948238254
84,14,2.8143504976076645
84,15,2.4087308952931394
84,16,1.8538752206801128
84,17,1.4819626185342574
84,18,0.798926881867716
84,19,0.27097500444463685
84,20,0.08200263708038083
84,21,0.0
84,22,0.0
84,23,0.0
84,24,0.0
85,1,0.0
85,2,0.0
85,3,0.0
85,4,0.0
85,5,0.0
85,6,0.0
85,7,0.0743030108072909
85,8,0.35452879480790905
85,9,0.8705803554923305
85,10,1.5782813773772488
85,11,2.042087483885222
85,12,2.610152678639688
85,13,2.1230632715059947
85,14,2.6728115971253
85,15,2.7515098676755962
85,16,2.277853664751944
85,17,1.3561062571488625
85,18,0.7827832170355364
85,19,0.31276386558756997
85,20,0.08653621512367377
85,21,0.0
85,22,0.0
85,23,0.0
85,24,0.0
86,1,0.0
86,2,0.0
86,3,0.0
86,4,0.0
86,5,0.0
86,6,0.0
86,7,0.08073994206151468
86,8,0.32457318281969155
86,9,0.6508878403215136
86,10,1.2894960827241184
86,11,1.9660439466859398
86,12,2.7445821888756643
86,13,2.4742613040454886
86,14,3.0080742421381657
86,15,2.179127523170484
86,16,1.4538158802818897
86,17,1.1601234607878805
86,18,0.7986192337166413
86,19,0.3353307935077378
86,20,0.07823347958408063
86,21,0.0
86,22,0.0
86,23,0.0
86,24,0.0
87,1,0.0
87,2,0.0
87,3,0.0
87,4,0.0
87,5,0.0
87,6,0.0
87,7,0.08726270499873089
87,8,0.32235762054801087
87,9,0.7609032827525598
87,10,1.2605218580176203
87,11,2.1794354413614534
87,12,2.2753147370470144
87,13,2.668642734980768
87,14,2.9393037284534564
87,15,2.9669152614700125
87,16,1.6006872039670796
87,17,1.17135862762505
87,18,0.7359069981598967
87,19,0.3118753202514834
87,20,0.06823929936578588
87,21,0.0
87,22,0.0
87,23,0.0
87,24,0.0
88,1,0.0
88,2,0.0
88,3,0.0
88,4,0.0
88,5,0.0
88,6,0.0
88,7,0.073568096331351
88,8,0.3174614575352184
88,9,0.6813690987218931
88,10,1.3129707653539144
88,11,1.8651998850518026
88,12,2.7852139285162076
88,13,3.1173999578448903
88,14,3.114942800825635
88,15,2.0363630857404504
88,16,2.1877311453325428
88,17,1.3740680901945495
88,18,0.6971423116378265
88,19,0.3459654994608065
88,20,0.09222569750267069
88,21,0.0
88,22,0.0
88,23,0.0
88,24,0.0
89,1,0.0
89,2,0.0
89,3,0.0
89,4,0.0
89,5,0.0
89,6,0.0
89,7,0.08215898324906351
89,8,0.35610465665989094
89,9,0.6349778734116557
89,10,1.2635784745555059
89,11,1.8084308844897075
89,12,2.5478129601501953
89,13,2.9104742401910273
89,14,2.511871919435442
89,15,2.6162004675301613
89,16,1.9443962140801057
89,17,1.4104966132328218
89,18,0.5892540336306953
89,19,0.3339156809330736
89,20,0.06816634153295374
89,21,0.0
89,22,0.0
89,23,0.0
89,24,0.0
90,1,0.0
90,2,0.0
90,3,0.0
90,4,0.0
90,5,0.0
90,6,0.0
90,7,0.06141202524124411
90,8,0.3424009468463737
90,9,0.8289589753942525
90,10,1.0313005968515387
90,11,1.6790855092192305
90,12,2.021198064308886
90,13,2.626413180029242
90,14,2.9215341112477073
90,15,2.2859521941636918
90,16,1.8060079834625857
90,17,1.2298764064985797
90,18,0.6695174955664218
90,19,0.3775598284813688
90,20,0.08785550792967226
90,21,0.0
90,22,0.0
90,23,0.0
90,24,0.0
91,1,0.0
91,2,0.0
91,3,0.0
91,4,0.0
91,5,0.0
91,6,0.0
91,7,0.111488614462338
91,8,0.5198093216014469
91,9,1.0817296292585121
91,10,1.8893705122660953
91,11,2.8648356159916286
91,12,2.9920067321982518
91,13,4.015647352008128
91,14,3.22326946828721
91,15,3.2382719494418795
91,16,3.073407777530509
91,17,2.044031247953875
91,18,0.9346076138069759
91,19,0.47902651602364954
91,20,0.13166658682308452
91,21,0.0
91,22,0.0
91,23,0.0
91,24,0.0
92,1,0.0
92,2,0.0
92,3,0.0
92,4,0.0
92,5,0.0
92,6,0.0
92,7,0.1163190522083169
92,8,0.5201684362219761
92,9,1.1856493023358972
92,10,2.2125430169839864
92,11,2.9837728171502587
92,12,3.822253912895876
92,13,3.366038801421505
92,14,4.343215310802925
92,15,3.9637888283970697
92,16,3.25088028948743
92,17,2.063623259053459
92,18,0.8867898264040303
92,19,0.4926087680066782
92,20,0.1256180276057099
92,21,0.0
92,22,0.0
92,23,0.0
92,24,0.0
93,1,0.0
93,2,0.0
93,3,0.0
93,4,0.0
93,5,0.0
93,6,0.0
93,7,0.12042913394662497
93,8,0.6604071762893209
93,9,1.113246780024215
93,10,2.1167942772485375
93,11,2.943503160952124
93,12,3.9514447284631653
93,13,4.363816250405273
93,14,4.243657659634697
93,15,3.4257018250053513
93,16,2.609873459598291
93,17,2.0735308028119985
93,18,1.1357520202348454
93,19,0.4663022909453713
93,20,0.12089330318585438
93,21,0.0
93,22,0.0
93,23,0.0
93,24,0.0
94,1,0.0
94,2,0.0
94,3,0.0
94,4,0.0
94,5,0.0
94,6,0.0
94,7,0.11944865741520393
94,8,0.54014584960021
94,9,1.1043245986914951
94,10,2.0861304966510708
94,11,3.0503130239066234
94,12,4.092235405407244
94,13,4.133619477602369
94,14,3.764892336069936
94,15,4.0969696871372046
94,16,2.724386151394274
94,17,2.045058636913948
94,18,1.300731679374592
94,19,0.5059674303096784
94,20,0.11283946609636335
94,21,0.0
94,22,0.0
94,23,0.0
94,24,0.0
95,1,0.0
95,2,0.0
95,3,0.0
95,4,0.0
95,5,0.0
95,6,0.0
95,7,0.1374417905993458
95,8,0.47776797305547797
95,9,1.0153056860169556
95,10,1.8283289198163035
95,11,2.9708217454558654
95,12,3.669897828880298
95,13,3.349508143569914
95,14,3.5109296565267396
95,15,3.3516368252182143
95,16,2.8466944543993886
95,17,1.9311768987029652
95,18,1.0915604910362278
95,19,0.5121966068077767
95,20,0.12263570083228438
95,21,0.0
95,22,0.0
95,23,0.0
95,24,0.0
96,1,0.0
96,2,0.0
96,3,0.0
96,4,0.0
96,5,0.0
96,6,0.0
96,7,0.10899866119135532
96,8,0.5096776434464116
96,9,1.1169239682819905
96,10,2.129562684699362
96,11,3.4274741827450863
96,12,3.9941690503019136
96,13,3.9484024574841308
96,14,4.254462628490637
96,15,3.4923387864846682
96,16,2.91706253755247
96,17,1.724847776968547
96,18,0.9029557961292046
96,19,0.4538949887970212
96,20,0.14366678749306436
96,21,0.0
96,22,0.0
96,23,0.0
96,24,0.0
97,1,0.0
97,2,0.0
97,3,0.0
97,4,0.0
97,5,0.0
97,6,0.0
97,7,0.1253127242403925
97,8,0.47686366488570125
97,9,1.237758502402796
97,10,1.7411038591016021
97,11,2.971198467629981
97,12,3.747575656386227
97,13,4.195034087354695
97,14,4.409819912654062
97,15,4.345945015508486
97,16,3.241526122470553
97,17,1.526436634065236
97,18,1.067169926136377
97,19,0.49728592933599586
97,20,0.11986817245094149
97,21,0.0
97,22,0.0
97,23,0.0
97,24,0.0
98,1,0.0
98,2,0.0
98,3,0.0
98,4,0.0
98,5,0.0
98,6,0.0
98,7,0.10811806340890728
98,8,0.46180206886373293
98,9,0.98743765827495
98,10,1.89589922859464
98,11,3.1126363916920736
98,12,3.5835125446350515
98,13,4.130206055100416
98,14,3.2998603853427655
98,15,3.925623926594302
98,16,3.4755138027057892
98,17,1.9982500020248894
98,18,1.0761618494696
98,19,0.4774202855740716
98,20,0.12525477738982746
98,21,0.0
98,22,0.0
98,23,0.0
98,24,0.0
99,1,0.0
99,2,0.0
99,3,0.0
99,4,0.0
99,5,0.0
99,6,0.0
99,7,0.11215070660810414
99,8,0.5158469824321914
99,9,1.0026939675808813
99,10,1.9162797670676508
99,11,2.973526255267938
99,12,3.192593203997043
99,13,4.389392891262611
99,14,4.98765126056339
99,15,4.109688077097709
99,16,3.1389152434464287
99,17,1.8703114790958202
99,18,1.073612794696308
99,19,0.3954712135089389
99,20,0.13370536248766865
99,21,0.0
99,22,0.0
99,23,0.0
99,24,0.0
100,1,0.0
100,2,0.0
100,3,0.0
100,4,0.0
100,5,0.0
100,6,0.0
100,7,0.09770594957162573
100,8,0.5069946698780585
100,9,1.2383252861876626
100,10,1.788150386917359
100,11,2.6808122077075653
100,12,3.561705132718269
100,13,3.914764528656499
100,14,4.103952344303452
100,15,3.2023754877358983
100,16,2.887554589166911
100,17,2.0288921569091
100,18,0.9803547918474869
100,19,0.5385018776419372
100,20,0.11695095183472859
100,21,0.0
100,22,0.0
100,23,0.0
100,24,0.0
101,1,0.0
101,2,0.0
101,3,0.0
101,4,0.0
101,5,0.0
101,6,0.0
101,7,0.13272706959029257
101,8,0.49240694307138383
101,9,1.0302866230686978
101,10,1.880422577289661
101,11,3.0839308648118995
101,12,3.296489122870267
101,13,4.725932297760102
101,14,4.161789501097209
101,15,3.92903176590774
101,16,2.8540973803325356
101,17,2.0012054591328936
101,18,1.1049606301957344
101,19,0.49508744910273145
101,20,0.10695438296209665
101,21,0.0
101,22,0.0
101,23,0.0
101,24,0.0
102,1,0.0
102,2,0.0
102,3,0.0
102,4,0.0
102,5,0.0
102,6,0.0
102,7,0.11659686193850982
102,8,0.5362194294650551
102,9,1.1259416396923463
102,10,1.9011767548381946
102,11,2.8845139026327016
102,12,3.298970392666585
102,13,4.192044226496108
102,14,4.44327223903811
102,15,3.3953461129464078
102,16,2.7793961758430763
102,17,1.8076298748703061
102,18,0.9482057734608086
102,19,0.4607308797600941
102,20,0.11538469027005252
102,21,0.0
102,22,0.0
102,23,0.0
102,24,0.0
103,1,0.0
103,2,0.0
103,3,0.0
103,4,0.0
103,5,0.0
103,6,0.0
103,7,0.1096316470427848
103,8,0.4885575373916606
103,9,1.1250630129790369
103,10,1.9765686606196962
103,11,3.0954637147401765
103,12,3.4338741879282355
103,13,3.8045556960057327
103,14,3.8753950899848104
103,15,3.803042925201899
103,16,2.9662643972153853
103,17,1.8661094396649895
103,18,1.1191925108583494
103,19,0.4996229645246408
103,20,0.15371310376907918
103,21,0.0
103,22,0.0
103,23,0.0
103,24,0.0
104,1,0.0
104,2,0.0
104,3,0.0
104,4,0.0
104,5,0.0
104,6,0.0
104,7,0.10644875966281353
104,8,0.5455978308459243
104,9,1.0432554656938517
104,10,1.8799306955554793
104,11,3.0038447543440348
104,12,4.319529119935591
104,13,4.011301736888602
104,14,4.730299158174914
104,15,3.4260108733470673
104,16,2.4314555685178036
104,17,1.6572351906435578
104,18,1.1083326337383617
104,19,0.4717120011209309
104,20,0.12017362067036418
104,21,0.0
104,22,0.0
104,23,0.0
104,24,0.0
105,1,0.0
105,2,0.0
105,3,0.0
105,4,0.0
105,5,0.0
105,6,0.0
105,7,0.1307508337866041
105,8,0.4454058717689864
105,9,0.9224273129879874
105,10,1.9102867277904239
105,11,2.9867874477396
105,12,3.8015991522668924
105,13,3.484392459673566
105,14,4.676457234927691
105,15,3.331576396439113
105,16,2.973456382027716
105,17,1.4701787148615026
105,18,0.8523297487252245
105,19,0.48850874066668837
105,20,0.12504474547039682
105,21,0.0
105,22,0.0
105,23,0.0
105,24,0.0
106,1,0.0
106,2,0.0
106,3,0.0
106,4,0.0
106,5,0.0
106,6,0.0
106,7,0.10416536308392087
106,8,0.462177310307197
106,9,1.1098758720331814
106,10,1.9398352925236984
106,11,3.146627706923267
106,12,3.5722858688287378
106,13,4.248203023763002
106,14,4.817912635943222
106,15,3.789290834688368
106,16,2.6603856221225453
106,17,1.8751295189801775
106,18,1.3381644549632135
106,19,0.4753371739008232
106,20,0.14225067893461593
106,21,0.0
106,22,0.0
106,23,0.0
106,24,0.0
107,1,0.0
107,2,0.0
107,3,0.0
107,4,0.0
107,5,0.0
107,6,0.0
107,7,0.12014130568980678
107,8,0.4777932036731036
107,9,1.0832322275551363
107,10,1.9182844899590439
107,11,2.755544658171656
107,12,3.5505461288918347
107,13,4.5686739790895095
107,14,4.16493213612786
107,15,3.753594441479575
107,16,2.995110185776921
107,17,2.006342117500841
107,18,1.092456118986913
107,19,0.5371465250796598
107,20,0.10869460930268852
107,21,0.0
107,22,0.0
107,23,0.0
107,24,0.0
108,1,0.0
108,2,0.0
108,3,0.0
108,4,0.0
108,5,0.0
108,6,0.0
108,7,0.11801936300849872
108,8,0.4424380546297751
108,9,0.9459813711871089
108,10,1.959431061464697
108,11,3.4695651265206746
108,12,2.9129855365877195
108,13,4.085505881620886
108,14,3.4140949230007025
108,15,3.37253419050825
108,16,2.839653777412726
108,17,2.094760448017294
