day,hour,load_kw
86,4,6.156728185397968
86,5,7.978928816462833
86,6,12.340474404643707
86,7,18.31993650668056
86,8,22.832989022930185
86,9,27.164686799156787
86,10,25.826218351188487
86,11,21.481893981951472
86,12,25.879904932933762
86,13,27.915846785936814
86,14,26.689956821506446
86,15,21.449993343663525
86,16,25.621549190823593
86,17,34.69736245776787
86,18,45.461128580157485
86,19,47.93200730297707
86,20,45.54579210879808
86,21,42.31136573764857
86,22,36.36292882508295
86,23,26.895589851839194
86,24,18.913628376853946
87,1,12.902111582293784
87,2,8.961138567058835
87,3,6.592939080143611
87,4,6.0590771350809955
87,5,8.118896837971484
87,6,12.417667978558883
87,7,18.125731253511837
87,8,22.462975553863508
87,9,28.351447395082904
87,10,25.435684711637258
87,11,21.650077033456515
87,12,24.84719730377273
87,13,27.12601996724172
87,14,25.792149041046468
87,15,22.05021481910368
87,16,25.25046740414374
87,17,32.781666378260624
87,18,44.78559008796966
87,19,52.02649646946419
87,20,45.48834464831859
87,21,44.43708498560651
87,22,36.0978622897442
87,23,28.4642566649444
87,24,18.850286074822662
88,1,12.327271551307842
88,2,8.98533465169766
88,3,6.804797003917622
88,4,6.10808329044502
88,5,8.054648344408752
88,6,12.2120456288189
88,7,18.59301041632398
88,8,23.46813907702864
88,9,28.12777890822961
88,10,26.04376518155148
88,11,21.349623728512306
88,12,24.19313246992838
88,13,28.105446066052576
88,14,25.395080853501877
88,15,20.97749273172425
88,16,24.304159102628667
88,17,34.71952370695672
88,18,45.676954204160175
88,19,50.60497617128694
88,20,47.14092341191786
88,21,43.595302406209285
88,22,38.72370901703263
88,23,27.86528248699992
88,24,18.810947695246554
89,1,12.186394134792561
89,2,8.882386724243005
89,3,7.017021803271534
89,4,5.877050589026088
89,5,7.672581314788525
89,6,12.628693356114173
89,7,18.290872502505785
89,8,22.704577278534178
89,9,26.946104626917034
89,10,24.800302805428586
89,11,22.00858236695311
89,12,24.690009076256835
89,13,27.182245071714988
89,14,24.683531324104614
89,15,22.149788727922413
89,16,25.046879843952496
89,17,35.13099987846102
89,18,45.97970805439599
89,19,52.26758666973603
89,20,45.753447010681185
89,21,41.15464428652423
89,22,36.64771319063988
89,23,27.65738205495865
89,24,18.602915609886665
90,1,10.781731627019342
90,2,7.248951704975707
90,3,6.239570030509253
90,4,5.161470287562983
90,5,6.594705551191053
90,6,10.612023666784816
90,7,15.297765464067169
90,8,19.787100892614692
90,9,23.301804295131618
90,10,21.790877237912156
90,11,18.473190837317556
90,12,22.47694263162561
90,13,23.63286511372769
90,14,21.301182808638373
90,15,19.298450220966085
90,16,21.708989605087815
90,17,29.403375005786444
90,18,37.65556609903197
90,19,41.33460786548061
90,20,41.71069706831475
90,21,37.05242408504289
90,22,31.84744125927785
90,23,23.96172022593451
90,24,16.379815391467897
91,1,10.903071642483296
91,2,7.979382520152888
91,3,5.876579465343796
91,4,5.184174179718554
91,5,6.809357359980333
91,6,10.313209494469376
91,7,15.170982656525538
91,8,20.473236402649093
91,9,23.61276154610392
91,10,20.609206450804002
91,11,18.48080198291883
91,12,21.719689749482104
91,13,23.33800578354467
91,14,21.892685462451723
91,15,18.377949389855388
91,16,22.5646646259075
91,17,28.27249722798666
91,18,38.26905467243281
91,19,42.75658720536454
91,20,39.986057882819765
91,21,37.01128356870978
91,22,31.647570467389908
91,23,23.359657788981497
91,24,15.34152679195555
92,1,12.634026543501172
92,2,8.797141750396948
92,3,7.044117940653116
92,4,5.959989001405004
92,5,8.008904584477476
92,6,12.658256406875712
92,7,18.42632290493662
92,8,23.352631171500054
92,9,27.3931053972397
92,10,24.449082932964544
92,11,22.5982002479538
92,12,25.889777572131493
92,13,27.740983844085875
92,14,24.882019548457336
92,15,20.7060373027935
92,16,25.73961032962336
92,17,34.39650674010514
92,18,42.44764734573978
92,19,51.39945658460457
92,20,45.0318385159286
92,21,45.1291021163502
92,22,37.38533266457557
92,23,27.732531455042768
92,24,19.68023800090841
93,1,12.770206881942933
93,2,8.763564978517692
93,3,7.053246509066916
93,4,6.17038203745732
93,5,7.976720142028997
93,6,11.741722799998342
93,7,18.704885963302946
93,8,24.18916431333054
93,9,28.45051043233498
93,10,24.98236661322833
93,11,21.72437620176366
93,12,25.901823375902115
93,13,27.594679998731554
93,14,24.768848650087556
93,15,23.070773316666802
93,16,24.611767407206372
93,17,35.652788860204495
93,18,45.94812246856813
93,19,51.50342849647496
93,20,47.00145868581317
93,21,42.890822639954294
93,22,36.25907003729802
93,23,26.35921060196221
93,24,19.051648842375847
94,1,12.90956644992572
94,2,9.021202944657354
94,3,6.8835418249869464
94,4,6.032463000303607
94,5,8.206461626158825
94,6,11.962523680998599
94,7,18.194614640592306
94,8,23.283151143436324
94,9,28.073576409172766
94,10,26.36107562889801
94,11,21.81029025494756
94,12,26.34607377911353
94,13,26.63651455796078
94,14,24.533340957165507
94,15,22.997599931932623
94,16,25.56393972036703
94,17,33.92485623016185
94,18,44.51721548314679
94,19,49.019224708385394
94,20,46.97717678239697
94,21,43.611487848062325
94,22,38.095301857230695
94,23,28.040077589697216
94,24,19.60924636343839
95,1,12.519437561460412
95,2,8.779879826457663
95,3,6.739439333464976
95,4,6.238880139573242
95,5,8.396341234465357
95,6,12.31285583348785
95,7,17.498756470188077
95,8,24.0225024748856
95,9,27.59041966529719
95,10,25.43113446747343
95,11,21.783284910383514
95,12,25.59878299479407
95,13,28.06766180509603
95,14,24.532297894928327
95,15,22.12653596592273
95,16,25.52196199468015
95,17,33.05014239640698
95,18,45.03318167080754
95,19,49.56519011019559
95,20,47.06530612889489
95,21,44.572258666523005
95,22,35.38392348810085
95,23,28.042738393990277
95,24,19.662002144661745
96,1,12.671457331219417
96,2,8.222081517772864
96,3,7.1726316991318235
96,4,5.764438724679759
96,5,8.193964604338637
96,6,11.61660241604398
96,7,19.00829958034237
96,8,23.796785564844598
96,9,27.928081557312826
96,10,24.733364272296342
96,11,21.14434126359331
96,12,25.279863928356974
96,13,28.383764696167944
96,14,25.673759598949708
96,15,23.09357478744571
96,16,25.617463581049087
96,17,34.441688495423726
96,18,42.860839628884555
96,19,47.371992489712326
96,20,46.82865579895146
96,21,42.450829728788044
96,22,38.129969118805676
96,23,27.604887523373296
96,24,18.378778225966464
97,1,10.887624604866891
97,2,7.352892122781391
97,3,5.871306653251273
97,4,4.981904198371563
97,5,6.9279133994622955
97,6,10.539961336402971
97,7,16.032554337757784
97,8,20.00278752702084
97,9,23.174291592524735
97,10,21.165099026389836
97,11,18.337049257550312
97,12,21.517287678146193
97,13,23.72327831405076
97,14,21.640196300751946
97,15,19.65401989316207
97,16,20.970430722526324
97,17,28.039674723881546
97,18,37.718507453356374
97,19,42.2115118069081
97,20,39.77463884117594
97,21,35.5855890566209
97,22,30.938276816661276
97,23,22.824857810057743
97,24,16.610470604727443
98,1,10.694647816744066
98,2,7.194791397974559
98,3,5.874066840191823
98,4,4.943967074479811
98,5,6.816793487358443
98,6,10.787268827874193
98,7,16.398485430199564
98,8,20.637163415273832
98,9,24.07087929394832
98,10,21.644424105352368
98,11,17.843040286344557
98,12,22.47155890933576
98,13,22.963714974626576
98,14,21.98783553751341
98,15,18.73215216072788
98,16,21.554305610858208
98,17,29.703139409765118
98,18,36.35526054825317
98,19,41.564955279441655
98,20,41.20232761182935
98,21,35.87383557661185
98,22,31.85800293778068
98,23,23.448122698585117
98,24,16.5038597098572
99,1,12.33031606545389
99,2,8.766322017062855
99,3,6.877469440393817
99,4,5.959644598409848
99,5,7.80763785916861
99,6,12.610458123334206
99,7,18.541204311746654
99,8,23.777827107756913
99,9,27.052665099475043
99,10,24.343857711631717
99,11,21.600836379653007
99,12,25.340206928064728
99,13,26.79882318031589
99,14,24.178042954804894
99,15,21.812045706257486
99,16,25.235633061354726
99,17,35.73926510398028
99,18,45.67760588831288
99,19,49.135985536648946
99,20,47.27093774702037
99,21,41.832170101996724
99,22,36.446400301242505
99,23,26.898190867979416
99,24,18.817180712552357
100,1,13.116592541708291
100,2,8.83085939978767
100,3,6.882475189709489
100,4,6.031427807040944
100,5,7.6950084861890105
100,6,12.58753406868821
100,7,17.216535671042827
100,8,23.19753218236254
100,9,28.002626852775204
100,10,25.29970588729071
100,11,21.171938490654227
100,12,25.734226442243646
100,13,27.936270401515177
100,14,26.248919927784197
100,15,21.597577012199352
100,16,24.675355093505246
100,17,34.32663066853792
100,18,44.99064728161368
100,19,50.90793168020868
100,20,48.144737246513756
100,21,41.46567022456484
100,22,35.68080594160978
100,23,29.378445138824667
100,24,18.924150008285903
101,1,12.411470611494654
101,2,9.27290811001367
101,3,6.68318845759336
101,4,6.021170397233577
101,5,7.940711700715467
101,6,12.311759300436854
101,7,19.338113666504164
101,8,22.143830385543676
101,9,26.77361733567539
101,10,25.160650792447818
101,11,21.985650451720712
101,12,25.4938961447852
101,13,27.30826227030532
101,14,25.5818134993471
101,15,22.273043045795575
101,16,25.34656834285621
101,17,34.7456495684261
101,18,44.95232294341973
101,19,52.83344426609691
101,20,46.59267296384532
101,21,42.61134050765717
101,22,36.754751797085696
101,23,27.398690199798875
101,24,18.92382910442327
102,1,12.532122284242789
102,2,9.137552760470314
102,3,6.603092816945762
102,4,6.060141081573097
102,5,7.792634867676071
102,6,12.524746572667716
102,7,18.959830525116182
102,8,22.7634239199684
102,9,28.08206665963158
102,10,25.499701280400142
102,11,22.934290744992744
102,12,24.550058876171043
102,13,26.82576600742483
102,14,24.590181730553947
102,15,22.130794574274162
102,16,24.559012260805392
102,17,34.6694487866384
102,18,45.69293713813296
102,19,51.96288128910314
102,20,45.25800327789072
102,21,43.042002602726605
102,22,37.00628070779741
102,23,29.003569054962625
102,24,19.728617547716333
103,1,12.707204302568517
103,2,9.324545625774881
103,3,7.093109501216195
103,4,5.829894913984846
103,5,7.936803329571753
103,6,12.99829235309384
103,7,18.00480418268271
103,8,23.84056952348749
103,9,27.501901343941583
103,10,24.455074322930358
103,11,21.738268863810788
103,12,24.75688015324746
103,13,28.80025720123209
103,14,26.221740759113572
103,15,21.392395586663504
103,16,25.770382381092816
103,17,33.79174138693233
103,18,44.55669072710405
103,19,49.408755538172414
103,20,48.65251882656311
103,21,39.77970289262205
103,22,36.163690948200944
103,23,28.253231918306746
103,24,18.426382871328144
104,1,10.972278488009708
104,2,7.463181935832792
104,3,5.775882047094429
104,4,4.9568438546730915
104,5,6.804835215645955
104,6,10.64947104914745
104,7,15.505841649011533
104,8,20.32836674738642
104,9,23.565806401353942
104,10,21.654005185992816
104,11,19.50450814988884
104,12,21.332261868193143
104,13,24.4001531794458
104,14,21.79145486788521
104,15,19.16479927111885
104,16,21.324909825604127
104,17,29.586107012998312
104,18,37.93296513315438
104,19,40.89953163664933
104,20,38.89053961180555
104,21,35.45756263426101
104,22,31.426179389773846
104,23,24.56942041259685
104,24,16.006570650416815
105,1,10.65062527901624
105,2,7.354100711075548
105,3,5.865640483183148
105,4,5.0383622960406935
105,5,6.642668361062019
105,6,10.442733018681492
105,7,16.00496295971543
105,8,18.862010037792437
105,9,23.84808919267674
105,10,21.019327567366958
105,11,18.75420944944114
105,12,21.42465632275355
105,13,23.31536080746989
105,14,21.200138839459036
105,15,19.163957735107534
105,16,21.25377716471994
105,17,29.755999679287324
105,18,39.465887972714
105,19,42.58328052673042
105,20,38.93446514809351
105,21,37.21045279059173
105,22,31.278612363553748
105,23,22.53513926157839
105,24,15.94536193615363
106,1,12.347297380065836
106,2,8.943245585368707
106,3,7.285680558767692
106,4,5.636613832514221
106,5,7.976297307659908
106,6,12.531392822485017
106,7,18.818222872598433
106,8,23.894785261203
106,9,27.844094043746036
106,10,24.152548707686787
106,11,21.808406168000886
106,12,25.479220792891308
106,13,27.573319157239
106,14,24.94402253641198
106,15,22.801015314447778
106,16,26.295671845160115
106,17,34.35926564430543
106,18,42.381218373827814
106,19,50.07848326526541
106,20,47.789173404214
106,21,43.49076949131042
106,22,36.92582620925835
106,23,27.13994491441647
106,24,18.88031801768929
107,1,12.372520278980454
107,2,9.023349663876926
107,3,6.800627520554974
107,4,6.1101708387930875
107,5,7.987374739905664
107,6,12.268989957502106
107,7,18.813086778487765
107,8,23.394973385325336
107,9,27.33562974816252
107,10,25.61420392537716
107,11,22.42964543024769
107,12,26.267325452990416
107,13,28.64314546383278
107,14,24.536907694603286
107,15,21.671247770183072
107,16,26.267649407449145
107,17,33.846212163947094
107,18,44.365741238139776
107,19,48.83021166544467
107,20,45.35534112798045
107,21,42.99037343082374
107,22,35.537749168609594
107,23,27.930388468102247
107,24,18.6154304054985
108,1,12.350037732139745
108,2,8.603948298002784
108,3,6.934602349592563
108,4,5.776465556671275
108,5,8.126364681823771
108,6,12.339710711875622
108,7,18.698745003362497
108,8,23.387245892829547
108,9,28.105859735382893
108,10,25.891119603775785
108,11,21.66408778395817
108,12,24.196171718101184
108,13,28.20880484978777
108,14,25.21444422075259
108,15,22.92139715024262
108,16,25.821516263697355
108,17,34.05885622070987
108,18,45.1423086914929
108,19,50.201888540948715
108,20,47.25375023448359
108,21,42.0755677634131
108,22,36.104901378735306
108,23,28.19498221705999
108,24,18.89089401553936
109,1,12.42517570675017
109,2,8.650299732803713
109,3,6.984662153540999
109,4,6.00010395081836
109,5,7.791243932641792
109,6,12.270222064798912
109,7,18.82230723205097
109,8,23.212208049013995
109,9,27.85604654014437
109,10,25.597310338663814
109,11,21.242435755361072
109,12,24.911590927240496
109,13,27.816513799272972
109,14,24.85773190415703
109,15,22.296871154016916
109,16,26.43006986574525
109,17,34.545230490960925
109,18,43.359714001991776
109,19,47.505253275143716
109,20,45.3190455063353
109,21,42.97152039755693
109,22,36.67410622545556
109,23,27.959389070219437
109,24,19.435429422868918
110,1,12.632655573423293
110,2,8.914052695937498
110,3,6.948019390602926
110,4,6.066741257295669
110,5,8.053576050144928
110,6,11.932431629256767
110,7,17.944871247629877
110,8,22.72397688751036
110,9,28.370539216480225
110,10,25.871087583425744
110,11,22.982622898710453
110,12,24.968107891436794
110,13,26.424685005936425
110,14,25.234573504798604
110,15,21.71269793189831
110,16,25.646002944256043
110,17,33.47973468355498
110,18,43.58484524420221
110,19,47.9201641160629
110,20,46.7789450994929
110,21,42.532269398540066
110,22,38.141887586012345
110,23,28.47665009227069
110,24,18.28111650724043
111,1,11.131342056985854
111,2,7.459282015430994
111,3,5.988383446342763
111,4,5.10629782796257
111,5,6.733959829504862
111,6,11.175664364758417
111,7,15.473344881513817
111,8,20.310860485904744
111,9,24.630188495872698
111,10,21.563807457491063
111,11,17.881314111315742
111,12,20.80102398986307
111,13,23.158308005800542
111,14,20.911643419522996
111,15,18.346852014866215
111,16,21.093840296579874
111,17,28.325127041367885
111,18,38.4410592580186
111,19,44.121395813304474
111,20,39.98397947736726
111,21,35.35218860515677
111,22,30.873454452397205
111,23,23.990900713502622
111,24,16.51326949381653
112,1,10.571324186410317
112,2,7.614687219546789
112,3,5.925367283160823
112,4,5.05013092964571
112,5,6.741762366642677
112,6,10.839728822120964
112,7,15.697687882845084
112,8,19.144659586433473
112,9,24.203376483676166
112,10,21.389546022972937
112,11,17.900141573076198
112,12,21.12281832523006
112,13,23.90573941630401
112,14,22.171679893829143
112,15,18.210544788031385
112,16,21.77938282750721
112,17,29.42171696942599
112,18,37.2523101668072
112,19,42.093153289233754
112,20,41.13191008712884
112,21,34.72009147891082
112,22,32.026174950787315
112,23,24.25305228290529
112,24,16.41206343300382
113,1,12.308852317153889
113,2,9.070119855851974
113,3,6.826005529650434
113,4,5.996896843925687
113,5,7.542145493042705
113,6,12.30003292549577
113,7,17.634535769242973
113,8,22.61730239537592
113,9,28.996921194122073
113,10,25.382544899203154
113,11,22.472067007004217
113,12,24.701338482977185
113,13,27.63087421514807
113,14,24.793885035641146
113,15,21.7138587395186
113,16,25.56644225919972
113,17,34.459880906649865
113,18,44.87508231260513
113,19,48.960071291678105
113,20,46.594793566951736
113,21,40.63029037595812
113,22,37.17389101341444
113,23,27.985262784439115
113,24,18.60316516411518
114,1,12.428849032942109
114,2,9.0685920915359
114,3,6.834134814731186
114,4,5.785434413874336
114,5,7.852525529370002
114,6,12.287107553952339
114,7,17.747033543151737
114,8,23.8195561331728
114,9,27.843580910951587
114,10,25.691826782333447
114,11,21.498596839494464
114,12,25.63386933875298
114,13,27.272150546313817
114,14,25.059426095396724
114,15,21.691244171606932
114,16,25.00009820618599
114,17,34.979343652591595
114,18,44.64079052545098
114,19,50.007090493007865
114,20,45.02777652529566
114,21,41.72486931066915
114,22,36.67832945561545
114,23,26.52761723023577
114,24,18.954016703591062
115,1,12.553840055020654
115,2,8.462399506045557
115,3,7.111814210312353
115,4,5.952645282678602
115,5,7.767749443650626
115,6,12.440169111823344
115,7,18.34611367472772
115,8,23.731076658127467
115,9,26.201945715089266
115,10,25.582501150356993
115,11,20.76662235570491
115,12,25.704789692447527
115,13,27.78060581669584
115,14,25.0998941395358
115,15,21.793207248609622
115,16,25.059490023358748
115,17,33.65268344751923
115,18,45.448578732551994
115,19,52.2179504701995
115,20,46.616762251701466
115,21,44.87460222894775
115,22,37.32191348976079
115,23,27.552162350189015
115,24,18.65327879022928
116,1,12.388698541179073
116,2,8.887468396573196
116,3,6.891916184497301
116,4,6.268314940132995
116,5,7.7398648153752045
116,6,11.881869520916563
116,7,18.3957440601013
116,8,22.91618538153387
116,9,28.750147963781437
116,10,25.45251479146942
116,11,21.548125182172512
116,12,24.281224706918472
116,13,28.13426453290908
116,14,25.884583600948467
116,15,22.678595799552774
116,16,25.68560840365527
116,17,33.995195929757394
116,18,44.22270707066911
116,19,52.00750571613783
116,20,48.201011437309006
116,21,42.243081250683765
116,22,37.33689389063094
116,23,26.273702646923795
116,24,19.696660586420577
117,1,12.121664319350856
117,2,8.73872981166571
117,3,7.332852139611533
117,4,5.828276785470912
117,5,7.77982578285128
117,6,12.646687413694988
117,7,18.1715211880344
117,8,22.298927950461458
117,9,27.503840360195003
117,10,25.56084047945315
117,11,22.747303163412134
117,12,25.23738133641083
117,13,28.40986097290756
117,14,25.375043222890298
117,15,21.93365326984452
117,16,25.41163577018961
117,17,34.52012009614128
117,18,45.08207850338742
117,19,49.28601468079974
117,20,46.37587010778965
117,21,41.99866788677626
117,22,38.015825787218105
117,23,28.047272686778058
117,24,18.631142275160407
118,1,10.651346332811682
118,2,7.486479038192825
118,3,6.077204109286178
118,4,5.034691134479703
118,5,6.632407378479937
118,6,10.680197395358729
118,7,16.072858419891222
118,8,19.483377818044048
118,9,23.24969082597385
118,10,20.26531341259848
118,11,18.29570538395382
118,12,21.489478504072363
118,13,23.272517045465165
118,14,21.77475141603892
118,15,17.48028490485799
118,16,21.587537625861668
118,17,29.5269389915422
118,18,37.671336648562644
118,19,42.25827365888484
118,20,40.065937584974634
118,21,36.4865015514495
118,22,32.110932603372916
118,23,23.40939109730362
118,24,16.278612692989544
119,1,10.589423735050897
119,2,7.544024374214931
119,3,5.691199255513891
119,4,5.039660934409224
119,5,6.61919101699531
119,6,10.646920881141336
119,7,15.800780331275744
119,8,19.65022668831227
119,9,24.00043429419617
119,10,22.038603896628118
119,11,18.32956582912338
119,12,21.141920976367302
119,13,24.101820470656936
119,14,21.590014477038917
119,15,18.260863970678308
119,16,20.890241081808163
119,17,29.67917060938841
119,18,38.62879578374286
119,19,43.65880966427078
119,20,40.46172376342601
119,21,36.51646261735962
119,22,31.778634871043472
119,23,23.36810356410463
119,24,16.199786066427055
120,1,12.476039791108171
120,2,8.478896642666218
120,3,6.692593630021025
120,4,5.8933865046122715
120,5,7.735700467277891
120,6,12.167780417122602
120,7,18.31252505616125
120,8,22.64159773999372
120,9,27.637973476839093
120,10,24.872448922404807
120,11,21.216017169399496
120,12,25.57589074808105
120,13,27.719898659694458
120,14,25.266216022129655
120,15,21.878185148062588
120,16,25.487360934229162
120,17,33.691252081964706
120,18,44.119011805853916
120,19,53.20440390506323
120,20,46.415476615988254
120,21,42.42708826481955
120,22,36.00061457925482
120,23,27.741888119288447
120,24,19.566554260172335
121,1,12.328105217244769
121,2,8.80262585425774
121,3,6.842855604938945
121,4,6.212583662593648
121,5,7.908990301086745
121,6,12.077557321814263
121,7,19.02870156217838
121,8,22.420438286783032
121,9,28.303082584205505
121,10,24.64053161088471
121,11,21.214805107963876
121,12,26.098469256544274
121,13,28.159379880217237
121,14,25.42104898020065
121,15,22.58838472358421
121,16,24.889807145856047
121,17,33.591854273603545
121,18,42.7807426734399
121,19,50.206357533245296
121,20,43.82358897590886
121,21,41.3769108006074
121,22,38.50602364642911
121,23,27.512391615121864
121,24,18.381273077113487
122,1,12.720289695607416
122,2,9.203901697028362
122,3,6.881336861886966
122,4,6.112054792691486
122,5,8.32008436196872
122,6,12.643889064155275
122,7,18.08410692202444
122,8,23.210678448153754
122,9,28.195045055237262
122,10,25.79598369945882
122,11,22.42549791730727
122,12,25.66227332299949
122,13,28.96239289246397
122,14,24.94183098743002
122,15,21.26718149603534
122,16,25.77389852522397
122,17,34.67434912433831
122,18,44.76113394783907
122,19,50.78407695873554
122,20,45.78200744106079
122,21,43.47946191752837
122,22,37.39746170011914
122,23,27.527702745793928
122,24,19.341388535122366
123,1,12.457470713824156
123,2,8.441706407427697
123,3,6.679366763524495
123,4,6.027965424669229
123,5,8.19372398790213
123,6,12.348075169038477
123,7,17.930563773600177
123,8,23.086749267751596
123,9,28.133573548723312
123,10,24.152365787918974
123,11,21.06847913095865
123,12,25.945258823800483
123,13,27.852988646287088
123,14,24.66354562586969
123,15,22.210735029629202
123,16,25.096697347696498
123,17,34.63270072534587
123,18,45.247240563866114
123,19,52.818267093414995
123,20,45.88099554686633
123,21,41.41120027420035
123,22,38.41350762226359
123,23,28.19623176041247
123,24,18.63120444938219
124,1,12.329577723425832
124,2,9.279526972920213
124,3,6.898248704089572
124,4,6.151513173834099
124,5,7.606071325462052
124,6,12.180061248128796
124,7,18.081077116705202
124,8,23.783363585539977
124,9,28.34656528346324
124,10,24.915123369199343
124,11,21.946603349067594
124,12,25.71162459684013
124,13,27.702348900695004
124,14,24.741498056211853
124,15,21.919568227343103
124,16,23.761559257092035
124,17,33.67286159690914
124,18,44.13751259865625
124,19,50.01354083346511
124,20,46.2851382392425
124,21,43.40464027923733
124,22,37.87392134908143
124,23,27.847141585404025
124,24,19.481143168350705
125,1,10.447451180106318
125,2,7.181416807002971
125,3,5.8543232058755414
125,4,5.175836676591881
125,5,6.988626953673985
125,6,10.586229147022147
125,7,16.021733977960416
125,8,19.80116513090244
125,9,22.824571497413707
125,10,19.793807490384978
125,11,19.204540359339724
125,12,22.07490832626813
125,13,23.560786185478662
125,14,20.58008880982373
125,15,18.238773718017026
125,16,22.18362297277672
125,17,29.052533091381125
125,18,38.617039210427315
125,19,40.885931375142384
125,20,40.26849680868712
125,21,36.589786888722294
125,22,29.795811617702736
125,23,23.901149812392543
125,24,16.258513534779308
126,1,10.175359533140636
126,2,7.792748051711591
126,3,5.690183021086593
126,4,5.212797552817529
126,5,6.485436860648032
126,6,10.441537718884831
126,7,15.74759391881235
126,8,19.89402033919815
126,9,22.96048951614623
126,10,21.908429772416685
126,11,19.098129593728952
126,12,20.954427688004884
126,13,24.296912567042266
126,14,20.817739432182186
126,15,17.900917500660338
126,16,21.241808013502666
126,17,29.64016058556585
126,18,37.14027681847671
126,19,41.14902543330054
126,20,39.673658760022384
126,21,36.3649273481376
126,22,31.55432756602491
126,23,23.659581424450558
126,24,16.13176524534834
127,1,13.049434557225798
127,2,9.222277184011924
127,3,6.846357181488876
127,4,5.862159053121881
127,5,7.953980777738855
127,6,12.402251077442543
127,7,18.02846714293915
127,8,22.64699490181416
127,9,28.3150727051089
127,10,25.985205651958566
127,11,22.014169329386753
127,12,25.534157375153864
127,13,26.828735357360998
127,14,24.323653009686833
127,15,22.3516487008785
127,16,25.104317271745305
127,17,34.50550846505075
127,18,43.631900057607325
127,19,51.06620127914927
127,20,47.33224357841981
127,21,41.91543124886744
127,22,35.09844228995436
127,23,27.345735784466644
127,24,18.43185160292886
128,1,12.484911455794006
128,2,8.592122563800032
128,3,6.876787111270276
128,4,5.96462455791129
128,5,8.50216204163158
128,6,12.242498860034896
128,7,18.955432194738684
128,8,23.106054780471737
128,9,26.739022224311046
128,10,25.371743935063424
128,11,21.759220187474817
128,12,25.567779630365035
128,13,27.833721368364902
128,14,25.282793070014584
128,15,21.866432456020167
128,16,25.56229471329303
128,17,33.61233825905402
128,18,44.84877139439382
128,19,53.01088008075673
128,20,46.97444076505522
128,21,41.383658018429955
128,22,38.45872106977563
128,23,27.580987480356107
128,24,18.781425950336263
129,1,11.820784699740356
129,2,8.857738810525358
129,3,6.879487118571116
129,4,5.992386504337693
129,5,8.02191582892167
129,6,12.511088823889711
129,7,18.30178396446682
129,8,24.14900587005624
129,9,28.021404296563528
129,10,25.74407509664297
129,11,21.05011223284674
129,12,24.73787365951296
129,13,27.785286437348756
129,14,25.615126019560883
129,15,21.35367688673742
129,16,24.726488537121273
129,17,34.501894329221216
129,18,43.323193476799304
129,19,49.0634580309375
129,20,46.7997052597554
129,21,42.566892400558075
129,22,36.83532240713478
129,23,27.899690368616863
129,24,19.00474958100151
130,1,12.150415851422789
130,2,8.778091321955094
130,3,6.802505524920039
130,4,5.969180179605602
130,5,7.784547752113335
130,6,12.25133422678318
130,7,18.44197315021961
130,8,23.232564719724834
130,9,27.643272501574348
130,10,24.444655549259778
130,11,22.77703558442606
130,12,24.75364466761694
130,13,27.69440672992133
130,14,25.63391313065495
130,15,22.28652349903673
130,16,25.093491930504534
130,17,34.667083575814466
130,18,42.39311681341666
130,19,50.26409300756417
130,20,45.55734859561437
130,21,42.305175348616224
130,22,36.79034174302852
130,23,27.486283415799964
130,24,19.330784798643755
131,1,12.95029600520029
131,2,8.632724783329186
131,3,6.860147530154913
131,4,6.272826602158626
131,5,8.201797432913663
131,6,12.260170454858876
131,7,17.544402339248922
131,8,22.617283410321427
131,9,26.20293173127715
131,10,25.387995088052918
131,11,22.02758884524627
131,12,25.26135011612831
131,13,27.76934818348314
131,14,26.144144321204053
131,15,22.348542174669955
131,16,26.485486004352012
131,17,33.10331359322281
131,18,44.20534353321317
131,19,51.099310964202246
131,20,46.13239833770916
131,21,42.92194979772584
131,22,36.55377566899589
131,23,28.592936114357826
131,24,19.125871186192523
132,1,10.217182124165129
132,2,7.692645381553768
132,3,5.857239256147201
132,4,5.241278276772745
132,5,6.82318971771208
132,6,10.670261129191992
132,7,15.81678354965274
132,8,20.041721746534858
132,9,23.320702595796348
132,10,21.42780515755375
132,11,19.304895381841174
132,12,21.49028823417063
132,13,23.733659830634107
132,14,21.908879710484168
132,15,18.408118041189958
132,16,22.451173923424868
132,17,29.40148458908904
132,18,36.65251319134722
132,19,41.899949961401155
132,20,39.896260186729926
132,21,36.79343578002665
132,22,30.728770923049364
132,23,24.18274406013896
132,24,16.15907990301009
133,1,10.377510737520382
133,2,7.672840050199731
133,3,5.637418422995616
133,4,5.170559990652806
133,5,6.730100433858193
133,6,11.014431817433772
133,7,15.9993179099601
133,8,19.445769159416358
133,9,23.534538477390424
133,10,21.209368845113147
133,11,18.990769354438562
133,12,21.092531473577477
133,13,23.853890282880826
133,14,21.468619913811636
133,15,18.840906019724212
133,16,21.557063111095115
133,17,29.082880967783133
133,18,37.37024768163843
133,19,41.656760281752454
133,20,39.49431390314314
133,21,37.41624268421938
133,22,33.19935481090294
133,23,24.088062147148033
133,24,16.14446426448208
134,1,12.134619018026838
134,2,8.73965840992236
134,3,6.8578628636988626
134,4,5.967213090180414
134,5,7.888243781141241
134,6,12.370484462627042
134,7,17.910163624805765
134,8,23.17897305979957
134,9,27.93289472742839
134,10,25.39651319032567
134,11,20.839067579696493
134,12,24.936177811753534
134,13,25.954985610213086
134,14,25.27935999061114
134,15,22.558184370818672
134,16,26.0963592025743
