datetime,total_load_kw,hour,day_of_year
2024-02-16 11:00:00,32.39409349154005,11,47
2024-02-16 12:00:00,38.047160080263566,12,47
2024-02-16 13:00:00,33.85468877728224,13,47
2024-02-16 14:00:00,29.662217474300924,14,47
2024-02-16 15:00:00,35.315284063024436,15,47
2024-02-16 16:00:00,46.624355666167084,16,47
2024-02-16 17:00:00,60.85902547933755,17,47
2024-02-16 18:00:00,74.85663595380936,18,47
2024-02-16 19:00:00,83.80293525754672,19,47
2024-02-16 20:00:00,69.07502714020382,20,47
2024-02-16 21:00:00,47.230518722699564,21,47
2024-02-16 22:00:00,25.38894873089094,22,47
2024-02-16 23:00:00,15.156593444795583,23,47
2024-02-17 00:00:00,14.083348443781116,0,48
2024-02-17 01:00:00,10.694197555369731,1,48
2024-02-17 02:00:00,7.860514017415934,2,48
2024-02-17 03:00:00,5.704598092837295,3,48
2024-02-17 04:00:00,5.942930969605581,4,48
2024-02-17 05:00:00,11.40919618567459,5,48
2024-02-17 06:00:00,28.16669688756223,6,48
2024-02-17 07:00:00,46.83148624666735,7,48
2024-02-17 08:00:00,42.56910789103789,8,48
2024-02-17 09:00:00,34.314585889016875,9,48
2024-02-17 10:00:00,38.71341507016726,10,48
2024-02-17 11:00:00,47.17947557463979,11,48
2024-02-17 12:00:00,55.64553607911232,12,48
2024-02-17 13:00:00,49.50150324966815,13,48
2024-02-17 14:00:00,43.357470420223976,14,48
2024-02-17 15:00:00,51.82353092469651,15,48
2024-02-17 16:00:00,68.65549366044354,16,48
2024-02-17 17:00:00,89.98127433645031,17,48
2024-02-17 18:00:00,110.84292455705419,18,48
2024-02-17 19:00:00,124.97249596542383,19,48
2024-02-17 20:00:00,102.94983190730576,20,48
2024-02-17 21:00:00,70.23923794288481,21,48
2024-02-17 22:00:00,37.42848570526587,22,48
2024-02-17 23:00:00,22.341726617812608,23,48
2024-02-18 00:00:00,11.506150152403904,0,49
2024-02-18 01:00:00,8.731959563791031,1,49
2024-02-18 02:00:00,6.435505133560635,2,49
2024-02-18 03:00:00,4.6732584618099295,3,49
2024-02-18 04:00:00,4.878110915086206,4,49
2024-02-18 05:00:00,9.34651692361986,5,49
2024-02-18 06:00:00,23.01230030480781,6,49
2024-02-18 07:00:00,38.52320690463482,7,49
2024-02-18 08:00:00,34.79209286010442,8,49
2024-02-18 09:00:00,28.016431467394156,9,49
2024-02-18 10:00:00,31.517805507430143,10,49
2024-02-18 11:00:00,38.43072969077311,11,49
2024-02-18 12:00:00,45.343653874116086,12,49
2024-02-18 13:00:00,40.34104010710274,13,49
2024-02-18 14:00:00,35.3384263400894,14,49
2024-02-18 15:00:00,42.25135052343237,15,49
2024-02-18 16:00:00,56.0778331073186,16,49
2024-02-18 17:00:00,73.7258878496645,17,49
2024-02-18 18:00:00,90.78041917929417,18,49
2024-02-18 19:00:00,102.28473482752491,19,49
2024-02-18 20:00:00,84.27504828973045,20,49
2024-02-18 21:00:00,57.44149293506311,21,49
2024-02-18 22:00:00,30.608571797596042,22,49
2024-02-18 23:00:00,18.28332894068717,23,49
2024-02-19 00:00:00,10.028092877014615,0,50
2024-02-19 01:00:00,7.624887682486145,1,50
2024-02-19 02:00:00,5.593104474639796,2,50
2024-02-19 03:00:00,4.128339945008977,3,50
2024-02-19 04:00:00,4.338937347519581,4,50
2024-02-19 05:00:00,8.256679890017956,5,50
2024-02-19 06:00:00,20.05618575402923,6,50
2024-02-19 07:00:00,32.67669444502698,7,50
2024-02-19 08:00:00,30.605019072743218,8,50
2024-02-19 09:00:00,25.260778689798848,9,50
2024-02-19 10:00:00,28.681046768805476,10,50
2024-02-19 11:00:00,34.63965052400693,11,50
2024-02-19 12:00:00,40.59825427920838,12,50
2024-02-19 13:00:00,36.11349305849448,13,50
2024-02-19 14:00:00,31.628731837780574,14,50
2024-02-19 15:00:00,37.58733559298202,15,50
2024-02-19 16:00:00,49.516388515625856,16,50
2024-02-19 17:00:00,64.41089462560619,17,50
2024-02-19 18:00:00,79.24539789167775,18,50
2024-02-19 19:00:00,88.54773634751618,19,50
2024-02-19 20:00:00,72.97631181420084,20,50
2024-02-19 21:00:00,49.960595578955584,21,50
2024-02-19 22:00:00,26.95672475595126,22,50
2024-02-19 23:00:00,16.092164975014704,23,50
2024-02-20 00:00:00,10.459659332753283,0,51
2024-02-20 01:00:00,7.928403086861168,1,51
2024-02-20 02:00:00,5.853067704608,2,51
2024-02-20 03:00:00,4.311361579443714,3,51
2024-02-20 04:00:00,4.542801603452469,4,51
2024-02-20 05:00:00,8.62272315888743,5,51
2024-02-20 06:00:00,20.919318665506566,6,51
2024-02-20 07:00:00,34.79365428509115,7,51
2024-02-20 08:00:00,31.855776415034477,8,51
2024-02-20 09:00:00,26.037504632319276,9,51
2024-02-20 10:00:00,29.290252038304835,10,51
2024-02-20 11:00:00,35.4709949077191,11,51
2024-02-20 12:00:00,41.65173777713337,12,51
2024-02-20 13:00:00,37.03818696460953,13,51
2024-02-20 14:00:00,32.42463615208568,14,51
2024-02-20 15:00:00,38.60537902149995,15,51
2024-02-20 16:00:00,51.22335615799385,16,51
2024-02-20 17:00:00,67.36045450476664,17,51
2024-02-20 18:00:00,82.88262632930416,18,51
2024-02-20 19:00:00,92.70940480893587,19,51
2024-02-20 20:00:00,76.40363695595316,20,51
2024-02-20 21:00:00,52.093442779000384,21,51
2024-02-20 22:00:00,28.039739999712964,22,51
2024-02-20 23:00:00,16.78256626975735,23,51
2024-02-21 00:00:00,9.743700384609362,0,52
2024-02-21 01:00:00,7.379853774032307,1,52
2024-02-21 02:00:00,5.412221004318173,2,52
2024-02-21 03:00:00,3.942696975254158,3,52
2024-02-21 04:00:00,4.111210367412827,4,52
2024-02-21 05:00:00,7.885393950508316,5,52
2024-02-21 06:00:00,19.487400769218723,6,52
2024-02-21 07:00:00,32.184120539851406,7,52
2024-02-21 08:00:00,29.449753825054263,8,52
2024-02-21 09:00:00,23.741597538008193,9,52
2024-02-21 10:00:00,26.766061282619468,10,52
2024-02-21 11:00:00,32.52578328578438,11,52
2024-02-21 12:00:00,38.28550528894929,12,52
2024-02-21 13:00:00,34.01321296520368,13,52
2024-02-21 14:00:00,29.740920641458075,14,52
2024-02-21 15:00:00,35.50064264462298,15,52
2024-02-21 16:00:00,47.117512334985165,16,52
2024-02-21 17:00:00,61.85537991023452,17,52
2024-02-21 18:00:00,76.32677351599797,18,52
2024-02-21 19:00:00,86.03985661354727,19,52
2024-02-21 20:00:00,70.82474816807417,20,52
2024-02-21 21:00:00,48.265062355984476,21,52
2024-02-21 22:00:00,25.80280222792715,22,52
2024-02-21 23:00:00,15.433761116699294,23,52
2024-02-22 00:00:00,9.22630569418462,0,53
2024-02-22 01:00:00,6.997664519108687,1,53
2024-02-22 02:00:00,5.144897796071829,2,53
2024-02-22 03:00:00,3.7567293713518755,3,53
2024-02-22 04:00:00,3.928660779216897,4,53
2024-02-22 05:00:00,7.513458742703752,5,53
2024-02-22 06:00:00,18.45261138836924,6,53
2024-02-22 07:00:00,30.57851466393773,7,53
2024-02-22 08:00:00,27.95875662566584,8,53
2024-02-22 09:00:00,22.65380064804885,9,53
2024-02-22 10:00:00,25.543561917426352,10,53
2024-02-22 11:00:00,31.0322123436881,11,53
2024-02-22 12:00:00,36.52086276994985,12,53
2024-02-22 13:00:00,32.471466508146094,13,53
2024-02-22 14:00:00,28.422070246342336,14,53
2024-02-22 15:00:00,33.910720672604086,15,53
2024-02-22 16:00:00,44.95226516882589,16,53
2024-02-22 17:00:00,58.96868345951116,17,53
2024-02-22 18:00:00,72.65227150384764,18,53
2024-02-22 19:00:00,81.69466237830724,19,53
2024-02-22 20:00:00,67.29144725174177,20,53
2024-02-22 21:00:00,45.89608389075824,21,53
2024-02-22 22:00:00,24.56496417347301,22,53
2024-02-22 23:00:00,14.68305466967746,23,53
2024-02-23 00:00:00,9.48866373653516,0,54
2024-02-23 01:00:00,7.2056981787081,1,54
2024-02-23 02:00:00,5.310044210380927,2,54
2024-02-23 03:00:00,3.8848474470334446,3,54
2024-02-23 04:00:00,4.072846352153041,4,54
2024-02-23 05:00:00,7.769694894066889,5,54
2024-02-23 06:00:00,18.977327473070325,6,54
2024-02-23 07:00:00,31.55031035888777,7,54
2024-02-23 08:00:00,28.819361461323282,8,54
2024-02-23 09:00:00,23.452748354638878,9,54
2024-02-23 10:00:00,26.446805553772045,10,54
2024-02-23 11:00:00,32.12496504864059,11,54
2024-02-23 12:00:00,37.80312454350913,12,54
2024-02-23 13:00:00,33.63581879661559,13,54
2024-02-23 14:00:00,29.468513049722056,14,54
2024-02-23 15:00:00,35.146672544590594,15,54
2024-02-23 16:00:00,46.54138414435222,16,54
2024-02-23 17:00:00,61.015392155100706,17,54
2024-02-23 18:00:00,75.06998700729,18,54
2024-02-23 19:00:00,84.23133930413786,19,54
2024-02-23 20:00:00,69.42131757796108,20,54
2024-02-23 21:00:00,47.38388999891618,21,54
2024-02-23 22:00:00,25.384855029895856,22,54
2024-02-23 23:00:00,15.163391977894587,23,54
2024-02-24 00:00:00,12.524954360128573,0,55
2024-02-24 01:00:00,9.438740945331805,1,55
2024-02-24 02:00:00,6.958266428263593,2,55
2024-02-24 03:00:00,5.034029666573524,3,55
2024-02-24 04:00:00,5.243802462511939,4,55
2024-02-24 05:00:00,10.06805933314705,5,55
2024-02-24 06:00:00,25.049908720257147,6,55
2024-02-24 07:00:00,42.31998975068667,7,55
2024-02-24 08:00:00,37.6220220605591,8,55
2024-02-24 09:00:00,29.73278910303686,9,55
2024-02-24 10:00:00,33.109873730012715,10,55
2024-02-24 11:00:00,40.43443416506954,11,55
2024-02-24 12:00:00,47.758994600126364,12,55
2024-02-24 13:00:00,42.378499974113105,13,55
2024-02-24 14:00:00,36.99800534809985,14,55
2024-02-24 15:00:00,44.322565783156676,15,55
2024-02-24 16:00:00,59.450576435140974,16,55
2024-02-24 17:00:00,79.1850533780184,17,55
2024-02-24 18:00:00,97.8824345677405,18,55
2024-02-24 19:00:00,110.86555828016728,19,55
2024-02-24 20:00:00,91.19614418592339,20,55
2024-02-24 21:00:00,61.77921406570846,21,55
2024-02-24 22:00:00,32.841173727364165,22,55
2024-02-24 23:00:00,19.71657307441727,23,55
2024-02-25 00:00:00,11.582125616182815,0,56
2024-02-25 01:00:00,8.837153903385598,1,56
2024-02-25 02:00:00,6.5443691195892075,2,56
2024-02-25 03:00:00,4.769109189323872,3,56
2024-02-25 04:00:00,5.002797347744588,4,56
2024-02-25 05:00:00,9.538218378647745,5,56
2024-02-25 06:00:00,23.164251232365633,6,56
2024-02-25 07:00:00,38.97448424373314,7,56
2024-02-25 08:00:00,35.24413194107109,8,56
2024-02-25 09:00:00,28.775709760684897,9,56
2024-02-25 10:00:00,32.48728424595723,10,56
2024-02-25 11:00:00,39.618702742699774,11,56
2024-02-25 12:00:00,46.75012123944233,12,56
2024-02-25 13:00:00,41.69717535500811,13,56
2024-02-25 14:00:00,36.644229470573904,14,56
2024-02-25 15:00:00,43.77564796731646,15,56
2024-02-25 16:00:00,57.76876006449652,16,56
2024-02-25 17:00:00,75.51423004183573,17,56
2024-02-25 18:00:00,92.58629908361299,18,56
2024-02-25 19:00:00,103.74477450406326,19,56
2024-02-25 20:00:00,85.63346915613184,20,56
2024-02-25 21:00:00,58.58199759545456,21,56
2024-02-25 22:00:00,31.260801138472246,22,56
2024-02-25 23:00:00,18.609060440454062,23,56
2024-02-26 00:00:00,9.202871637921206,0,57
2024-02-26 01:00:00,6.948421616190739,1,57
2024-02-26 02:00:00,5.0897595792087245,2,57
2024-02-26 03:00:00,3.766960330846632,3,57
2024-02-26 04:00:00,3.9621266793474734,4,57
2024-02-26 05:00:00,7.533920661693265,5,57
2024-02-26 06:00:00,18.40574327584241,6,57
2024-02-26 07:00:00,29.989168835260017,7,57
2024-02-26 08:00:00,27.988037035271763,8,57
2024-02-26 09:00:00,22.871001017329192,9,57
2024-02-26 10:00:00,25.785838546302784,10,57
2024-02-26 11:00:00,31.06612496425762,11,57
2024-02-26 12:00:00,36.34641138221246,12,57
2024-02-26 13:00:00,32.23875461124675,13,57
2024-02-26 14:00:00,28.131097840281036,14,57
2024-02-26 15:00:00,33.41138425823587,15,57
2024-02-26 16:00:00,44.38247938615023,16,57
2024-02-26 17:00:00,58.314617246049856,17,57
2024-02-26 18:00:00,72.02638892743198,18,57
2024-02-26 19:00:00,80.66639844882978,19,57
2024-02-26 20:00:00,66.36831194395307,20,57
2024-02-26 21:00:00,45.20678708212775,21,57
2024-02-26 22:00:00,24.45578451230708,22,57
2024-02-26 23:00:00,14.677508626384846,23,57
2024-02-27 00:00:00,10.124091268666797,0,58
2024-02-27 01:00:00,7.706893458552875,1,58
2024-02-27 02:00:00,5.690355163951581,2,58
2024-02-27 03:00:00,4.217256166976679,3,58
2024-02-27 04:00:00,4.459795792110172,4,58
2024-02-27 05:00:00,8.434512333953357,5,58
2024-02-27 06:00:00,20.248182537333594,6,58
2024-02-27 07:00:00,33.40217238574571,7,58
2024-02-27 08:00:00,31.0261925257761,8,58
2024-02-27 09:00:00,25.757936035596316,9,58
2024-02-27 10:00:00,29.158533063282363,10,58
2024-02-27 11:00:00,35.21976852069069,11,58
2024-02-27 12:00:00,41.28100397809902,12,58
2024-02-27 13:00:00,36.762848138629444,13,58
2024-02-27 14:00:00,32.244692299159865,14,58
2024-02-27 15:00:00,38.305927756568195,15,58
2024-02-27 16:00:00,50.48795711549662,16,58
2024-02-27 17:00:00,65.84548337647017,17,58
2024-02-27 18:00:00,80.80397026536481,18,58
2024-02-27 19:00:00,89.9066846531826,19,58
2024-02-27 20:00:00,74.17665795531857,20,58
2024-02-27 21:00:00,50.78275773799571,21,58
2024-02-27 22:00:00,27.448415964784616,22,58
2024-02-27 23:00:00,16.383945417639726,23,58
2024-02-28 00:00:00,10.560587626551925,0,59
2024-02-28 01:00:00,8.075052178223668,1,59
2024-02-28 02:00:00,5.936568801733998,2,59
2024-02-28 03:00:00,4.3201647158877545,3,59
2024-02-28 04:00:00,4.508590467071702,4,59
2024-02-28 05:00:00,8.640329431775509,5,59
2024-02-28 06:00:00,21.12117525310385,6,59
2024-02-28 07:00:00,34.85970507412601,7,59
2024-02-28 08:00:00,32.11821324308229,8,59
2024-02-28 09:00:00,26.330641593994827,9,59
2024-02-28 10:00:00,29.97310306435562,10,59
2024-02-28 11:00:00,36.49831826879921,11,59
2024-02-28 12:00:00,43.02353347324281,12,59
2024-02-28 13:00:00,38.36971521789557,13,59
2024-02-28 14:00:00,33.715896962548335,14,59
2024-02-28 15:00:00,40.241112166991925,15,59
2024-02-28 16:00:00,52.80835391413709,16,59
2024-02-28 17:00:00,68.39360656686195,17,59
2024-02-28 18:00:00,83.92526509007038,18,59
2024-02-28 19:00:00,94.17179896194956,19,59
2024-02-28 20:00:00,77.70444196419297,20,59
2024-02-28 21:00:00,53.323661474638406,21,59
2024-02-28 22:00:00,28.459692323341844,22,59
2024-02-28 23:00:00,16.903807361183127,23,59
2024-02-29 00:00:00,7.730505121888864,0,60
2024-02-29 01:00:00,5.872632153032448,1,60
2024-02-29 02:00:00,4.340421887804804,2,60
2024-02-29 03:00:00,3.180707980920442,3,60
2024-02-29 04:00:00,3.343635917189921,4,60
2024-02-29 05:00:00,6.361415961840884,5,60
2024-02-29 06:00:00,15.46101024377773,6,60
2024-02-29 07:00:00,25.85481037015044,7,60
2024-02-29 08:00:00,23.51775757602592,8,60
2024-02-29 09:00:00,19.178301532772032,9,60
2024-02-29 10:00:00,21.59178299379013,10,60
2024-02-29 11:00:00,26.23102495914795,11,60
2024-02-29 12:00:00,30.87026692450577,12,60
2024-02-29 13:00:00,27.47999052151152,13,60
2024-02-29 14:00:00,24.08971411851728,14,60
2024-02-29 15:00:00,28.728956083875094,15,60
2024-02-29 16:00:00,38.06112526674226,16,60
2024-02-29 17:00:00,49.971753452563846,17,60
2024-02-29 18:00:00,61.418004512165545,18,60
2024-02-29 19:00:00,68.7946521219786,19,60
2024-02-29 20:00:00,56.72391828119512,20,60
2024-02-29 21:00:00,38.711291660538706,21,60
2024-02-29 22:00:00,20.752350292033825,22,60
2024-02-29 23:00:00,12.396976051142811,23,60
2024-03-01 00:00:00,7.7119086487414705,0,61
2024-03-01 01:00:00,5.897704290748191,1,61
2024-03-01 02:00:00,4.3166090540090645,2,61
2024-03-01 03:00:00,3.2883194457941034,3,61
2024-03-01 04:00:00,3.425443141079645,4,61
2024-03-01 05:00:00,6.309075376604817,5,61
2024-03-01 06:00:00,15.423817297482941,6,61
2024-03-01 07:00:00,25.073718786307253,7,61
2024-03-01 08:00:00,23.49224987542936,8,61
2024-03-01 09:00:00,19.381332168004946,9,61
2024-03-01 10:00:00,22.15958093760876,10,61
2024-03-01 11:00:00,26.89014293906925,11,61
2024-03-01 12:00:00,31.620704940529734,12,61
2024-03-01 13:00:00,28.184267076480396,13,61
2024-03-01 14:00:00,24.747829212431064,14,61
2024-03-01 15:00:00,29.47839121389155,15,61
2024-03-01 16:00:00,38.57782756441799,16,61
2024-03-01 17:00:00,49.7229807111749,17,61
2024-03-01 18:00:00,61.063298075902935,18,61
2024-03-01 19:00:00,68.434973544369,19,61
2024-03-01 20:00:00,56.4475941109354,20,61
2024-03-01 21:00:00,38.7972161910247,21,61
2024-03-01 22:00:00,20.78515061871946,22,61
2024-03-01 23:00:00,12.34390336263855,23,61
2024-03-02 00:00:00,10.204284978437482,0,62
2024-03-02 01:00:00,7.7554447877002435,1,62
2024-03-02 02:00:00,5.694930336423056,2,62
2024-03-02 03:00:00,4.122912789051089,3,62
2024-03-02 04:00:00,4.2863730525184,4,62
2024-03-02 05:00:00,8.245825578102178,5,62
2024-03-02 06:00:00,20.408569956874963,6,62
2024-03-02 07:00:00,33.89170778580852,7,62
2024-03-02 08:00:00,30.816965037196216,8,62
2024-03-02 09:00:00,24.81500863814601,9,62
2024-03-02 10:00:00,28.036575636729424,10,62
2024-03-02 11:00:00,34.201835401166434,11,62
2024-03-02 12:00:00,40.36709516560345,12,62
2024-03-02 13:00:00,35.91914573611444,13,62
2024-03-02 14:00:00,31.471196306625448,14,62
2024-03-02 15:00:00,37.636456071062454,15,62
2024-03-02 16:00:00,49.802968222828675,16,62
2024-03-02 17:00:00,65.15808997882922,17,62
2024-03-02 18:00:00,80.26005533874118,18,62
2024-03-02 19:00:00,90.58785475395051,19,62
2024-03-02 20:00:00,74.62723422656452,20,62
2024-03-02 21:00:00,50.94805097690135,21,62
2024-03-02 22:00:00,27.104860350130362,22,62
2024-03-02 23:00:00,16.164730629269734,23,62
2024-03-03 00:00:00,10.526140650177336,0,63
2024-03-03 01:00:00,7.981240707642814,1,63
2024-03-03 02:00:00,5.879648562706381,2,63
2024-03-03 03:00:00,4.236048678170258,3,63
2024-03-03 04:00:00,4.399667561069493,4,63
2024-03-03 05:00:00,8.472097356340518,5,63
2024-03-03 06:00:00,21.052281300354675,6,63
2024-03-03 07:00:00,35.45129358862865,7,63
2024-03-03 08:00:00,31.673519652731237,8,63
2024-03-03 09:00:00,25.213520931026743,9,63
2024-03-03 10:00:00,28.29794956210418,10,63
2024-03-03 11:00:00,34.64020903664942,11,63
2024-03-03 12:00:00,40.98246851119467,12,63
2024-03-03 13:00:00,36.45204645552334,13,63
2024-03-03 14:00:00,31.921624399852,14,63
2024-03-03 15:00:00,38.26388387439725,15,63
2024-03-03 16:00:00,50.90979659500619,16,63
2024-03-03 17:00:00,67.12147481064063,17,63
2024-03-03 18:00:00,82.73741534588703,18,63
2024-03-03 19:00:00,93.6520415353044,19,63
2024-03-03 20:00:00,77.13018229062106,20,63
2024-03-03 21:00:00,52.492832381000106,21,63
2024-03-03 22:00:00,27.81687624289761,22,63
2024-03-03 23:00:00,16.616956946882567,23,63
2024-03-04 00:00:00,7.29210602850418,0,64
2024-03-04 01:00:00,5.543730650272348,1,64
2024-03-04 02:00:00,4.083933534973958,2,64
2024-03-04 03:00:00,3.025664131697071,3,64
2024-03-04 04:00:00,3.1796343533155955,4,64
2024-03-04 05:00:00,6.005641315127921,5,64
2024-03-04 06:00:00,14.58421205700836,6,64
2024-03-04 07:00:00,24.104452949416753,7,64
2024-03-04 08:00:00,22.2229828893568,8,64
2024-03-04 09:00:00,18.23586025590086,9,64
2024-03-04 10:00:00,20.61702232123796,10,64
2024-03-04 11:00:00,24.98019819148516,11,64
2024-03-04 12:00:00,29.34337406173237,12,64
2024-03-04 13:00:00,26.115839387898536,13,64
2024-03-04 14:00:00,22.88830471406471,14,64
2024-03-04 15:00:00,27.251480584311917,15,64
2024-03-04 16:00:00,35.99650418012671,16,64
2024-03-04 17:00:00,47.04081795174887,17,64
2024-03-04 18:00:00,57.829674736716726,18,64
2024-03-04 19:00:00,64.68833131250202,19,64
2024-03-04 20:00:00,53.33165392932749,20,64
2024-03-04 21:00:00,36.457487624171975,21,64
2024-03-04 22:00:00,19.60199317433687,22,64
2024-03-04 23:00:00,11.703342187018793,23,64
2024-03-05 00:00:00,7.410773990409588,0,65
2024-03-05 01:00:00,5.624662062929234,1,65
2024-03-05 02:00:00,4.133071392560567,2,65
2024-03-05 03:00:00,3.053982681956161,3,65
2024-03-05 04:00:00,3.207778791766105,4,65
2024-03-05 05:00:00,6.086050392359066,5,65
2024-03-05 06:00:00,14.821547980819176,6,65
2024-03-05 07:00:00,24.34419356284322,7,65
2024-03-05 08:00:00,22.566056115865056,8,65
2024-03-05 09:00:00,18.4983395358455,9,65
2024-03-05 10:00:00,20.918620287375862,10,65
2024-03-05 11:00:00,25.304946997916407,11,65
2024-03-05 12:00:00,29.691273708456947,12,65
2024-03-05 13:00:00,26.400500148099724,13,65
2024-03-05 14:00:00,23.109726587742504,14,65
2024-03-05 15:00:00,27.496053298283044,15,65
2024-03-05 16:00:00,36.35123859762756,16,65
2024-03-05 17:00:00,47.52132801473384,17,65
2024-03-05 18:00:00,58.50432586010413,18,65
2024-03-05 19:00:00,65.4878159167129,19,65
2024-03-05 20:00:00,53.95704149625095,20,65
2024-03-05 21:00:00,36.86185533680172,21,65
2024-03-05 22:00:00,19.8492010556159,22,65
2024-03-05 23:00:00,11.864508565098246,23,65
2024-03-06 00:00:00,7.620502869231068,0,66
2024-03-06 01:00:00,5.81355972800987,1,66
2024-03-06 02:00:00,4.264593801762682,2,66
2024-03-06 03:00:00,3.241127563144584,3,66
2024-03-06 04:00:00,3.4079956492030314,4,66
2024-03-06 05:00:00,6.3141639861852115,5,66
2024-03-06 06:00:00,15.241005738462135,6,66
2024-03-06 07:00:00,24.70213728587793,7,66
2024-03-06 08:00:00,23.346762694095865,8,66
2024-03-06 09:00:00,19.460963678047598,9,66
2024-03-06 10:00:00,22.19445901487972,10,66
2024-03-06 11:00:00,26.776024163845797,11,66
2024-03-06 12:00:00,31.357589312811875,12,66
2024-03-06 13:00:00,27.925921288200605,13,66
2024-03-06 14:00:00,24.494253263589336,14,66
2024-03-06 15:00:00,29.075818412555414,15,66
2024-03-06 16:00:00,38.120960446028796,16,66
2024-03-06 17:00:00,49.28891433152365,17,66
2024-03-06 18:00:00,60.52330348319712,18,66
2024-03-06 19:00:00,67.41451056968337,19,66
2024-03-06 20:00:00,55.60517285583251,20,66
2024-03-06 21:00:00,38.182361133119514,21,66
2024-03-06 22:00:00,20.64156114594777,22,66
2024-03-06 23:00:00,12.294591800253528,23,66
2024-03-07 00:00:00,6.868950786555709,0,67
2024-03-07 01:00:00,5.217537142599171,1,67
2024-03-07 02:00:00,3.8308895878652773,2,67
2024-03-07 03:00:00,2.868589267875474,3,67
2024-03-07 04:00:00,2.994824517889597,4,67
2024-03-07 05:00:00,5.596242892641541,5,67
2024-03-07 06:00:00,13.737901573111419,6,67
2024-03-07 07:00:00,22.65347540971353,7,67
2024-03-07 08:00:00,20.83473168130657,8,67
2024-03-07 09:00:00,16.942364147469288,9,67
2024-03-07 10:00:00,19.16153590010297,10,67
2024-03-07 11:00:00,23.268017287892206,11,67
2024-03-07 12:00:00,27.37449867568143,12,67
2024-03-07 13:00:00,24.348733066185403,13,67
2024-03-07 14:00:00,21.322967456689376,14,67
2024-03-07 15:00:00,25.429448844478607,15,67
2024-03-07 16:00:00,33.62076019865446,16,67
2024-03-07 17:00:00,43.94102597731279,17,67
2024-03-07 18:00:00,54.112804051781595,18,67
2024-03-07 19:00:00,60.81388358417675,19,67
2024-03-07 20:00:00,50.10174762056137,20,67
2024-03-07 21:00:00,34.224065912266155,21,67
2024-03-07 22:00:00,18.32473278256834,22,67
2024-03-07 23:00:00,10.940015285254834,23,67
2024-03-08 00:00:00,8.270475679386792,0,68
2024-03-08 01:00:00,6.309986003708846,1,68
2024-03-08 02:00:00,4.642795914745206,2,68
2024-03-08 03:00:00,3.4015988744233274,3,68
2024-03-08 04:00:00,3.557068905088344,4,68
2024-03-08 05:00:00,6.776396095703894,5,68
2024-03-08 06:00:00,16.540951358773587,6,68
2024-03-08 07:00:00,27.344323997815522,7,68
2024-03-08 08:00:00,25.157648048721853,8,68
2024-03-08 09:00:00,20.603054507055262,9,68
2024-03-08 10:00:00,23.38611646078537,10,68
2024-03-08 11:00:00,28.439788877589855,11,68
2024-03-08 12:00:00,33.49346129439434,12,68
2024-03-08 13:00:00,29.848141055137035,13,68
2024-03-08 14:00:00,26.20282081587973,14,68
2024-03-08 15:00:00,31.256493232684214,15,68
2024-03-08 16:00:00,41.128684235603245,16,68
2024-03-08 17:00:00,53.46484884758172,17,68
2024-03-08 18:00:00,65.65630387832442,18,68
2024-03-08 19:00:00,73.6275735640318,19,68
2024-03-08 20:00:00,60.731942444515525,20,68
2024-03-08 21:00:00,41.60944056133753,21,68
2024-03-08 22:00:00,22.251784847469583,22,68
2024-03-08 23:00:00,13.241852130077756,23,68
2024-03-09 00:00:00,9.612053379893542,0,69
2024-03-09 01:00:00,7.311239343404304,1,69
2024-03-09 02:00:00,5.384134705696249,2,69
2024-03-09 03:00:00,3.912364840396155,3,69
2024-03-09 04:00:00,4.083528286192157,4,69
2024-03-09 05:00:00,7.82472968079231,5,69
2024-03-09 06:00:00,19.224106759787084,6,69
2024-03-09 07:00:00,32.04107175404875,7,69
2024-03-09 08:00:00,29.115722016894274,8,69
2024-03-09 09:00:00,23.574674775252127,9,69
2024-03-09 10:00:00,26.61870023872751,10,69
2024-03-09 11:00:00,32.44301468554953,11,69
2024-03-09 12:00:00,38.26732913237155,12,69
2024-03-09 13:00:00,34.07079296536343,13,69
2024-03-09 14:00:00,29.874256798355322,14,69
2024-03-09 15:00:00,35.69857124517734,15,69
2024-03-09 16:00:00,47.214259454132204,16,69
2024-03-09 17:00:00,61.78609319568113,17,69
2024-03-09 18:00:00,75.99977464855314,18,69
2024-03-09 19:00:00,85.52426652233434,19,69
2024-03-09 20:00:00,70.49669592955537,20,69
2024-03-09 21:00:00,48.14997329482965,21,69
2024-03-09 22:00:00,25.670309975414753,22,69
2024-03-09 23:00:00,15.307132469992617,23,69
2024-03-10 00:00:00,9.814476563960731,0,70
2024-03-10 01:00:00,7.450215067372901,1,70
2024-03-10 02:00:00,5.492033294645921,2,70
2024-03-10 03:00:00,4.024587643956844,3,70
2024-03-10 04:00:00,4.224241050803774,4,70
2024-03-10 05:00:00,8.049175287913691,5,70
2024-03-10 06:00:00,19.628953127921463,6,70
2024-03-10 07:00:00,32.62711999550131,7,70
2024-03-10 08:00:00,29.82919068524207,8,70
2024-03-10 09:00:00,24.3032928397612,9,70
2024-03-10 10:00:00,27.393951117159475,10,70
2024-03-10 11:00:00,33.2501878995818,11,70
2024-03-10 12:00:00,39.10642468200413,12,70
2024-03-10 13:00:00,34.79075432285631,13,70
2024-03-10 14:00:00,30.475083963708492,14,70
2024-03-10 15:00:00,36.33132074613082,15,70
2024-03-10 16:00:00,48.12754678314436,16,70
